#{"t_start": 1662329308.1141858, "env_id": null}
r,l,t
-1399.953716,21,1021.479978
-1099.755376,18,1021.526851
-999.88624,17,1021.565747
-299.682556,10,1021.606638
-499.863808,12,1021.648528
-799.86942,15,1021.700388
-799.873992,15,1021.741279
-299.708104,10,1021.770202
-399.950716,11,1021.804111
-699.766156,14,1021.842011
-399.821448,11,1021.871929
-699.799756,14,1021.912821
-699.813784,14,1021.952714
-399.660772,11,1021.986625
-399.628108,11,1022.018537
-699.676528,14,1022.063419
-699.710256,14,1022.106302
-799.73056,15,1022.153178
-1099.73296,18,1022.203047
-499.689432,12,1022.236954
-699.85712,14,1022.269865
-399.627704,11,1022.305769
-599.742496,13,1022.341674
-299.71442,10,1022.378578
-199.676976,9,1022.400518
-899.52364,16,1022.45836
-699.708296,14,1022.490278
-399.579828,11,1022.558098
-499.659984,12,1022.595998
-799.655656,15,1022.63589
-799.6258,15,1022.675783
-499.6819,12,1022.702711
-899.6258,16,1022.744596
-299.876836,10,1022.773523
-599.6258,13,1022.818399
-599.63856,13,1022.858293
-299.6258,10,1022.88522
-99.604864,8,1022.910185
-499.713004,12,1022.935118
-599.641064,13,1022.963016
-299.646452,10,1022.989941
-899.590868,16,1023.05178
-299.890136,10,1023.091669
-699.753112,14,1023.135552
-999.860392,17,1023.179436
-599.937624,13,1023.21833
-399.822272,11,1023.261218
-299.993084,10,1023.301111
-399.852216,11,1023.335023
-699.96958,14,1023.372916
-799.995556,15,1023.4168
-499.87364,12,1023.449711
-1099.872296,18,1023.500576
-599.813064,13,1023.539473
-699.931784,14,1023.579365
-699.747064,14,1023.614271
-599.787716,13,1023.653168
-199.693768,9,1023.683089
-799.835608,15,1023.732955
-499.706104,12,1023.776837
-1499.663508,22,1023.831691
-799.718252,15,1023.88754
-399.655704,11,1023.933424
-399.72728,11,1023.959357
-799.665728,15,1024.010214
-499.842076,12,1024.04113
-1599.995556,23,1024.10496
-699.719812,14,1024.134879
-399.708792,11,1024.167792
-199.852116,9,1024.191727
-699.78308,14,1024.237606
-499.675484,12,1024.27753
-499.603504,12,1024.320385
-799.605908,15,1024.354292
-799.639524,15,1024.390199
-699.599996,14,1024.439066
-399.651752,11,1024.476965
-599.699396,13,1024.510875
-899.550424,16,1024.560741
-1099.75614,18,1024.597643
-399.64454,11,1024.634544
-299.593068,10,1024.673439
-399.700164,11,1024.69937
-1399.81832,21,1024.761204
-399.98082,11,1024.783146
-599.684084,13,1024.825034
-299.637148,10,1024.861936
-899.8676,16,1024.908811
-699.734684,14,1024.945712
-1199.909144,19,1024.99259
-699.746708,14,1025.028492
-1399.771836,21,1025.085341
-199.699296,9,1025.112266
-699.800796,14,1025.171117
-399.863868,11,1025.20103
-299.850648,10,1025.236933
-699.835632,14,1025.276827
-599.799404,13,1025.316722
-699.675172,14,1025.362597
-199.690688,9,1025.395509
-299.764136,10,1025.422438
-799.754616,15,1025.467319
-699.67472,14,1025.544113
-599.754616,13,1025.599962
-599.75382,13,1025.634871
-399.778404,11,1025.676761
-899.476628,16,1025.713659
-199.638456,9,1025.740587
-599.651032,13,1025.789456
-299.6276,10,1025.827356
-699.535376,14,1025.86626
-499.748364,12,1025.897167
-699.478772,14,1025.941051
-599.712072,13,1025.978952
-599.55034,13,1026.014854
-499.631696,12,1026.046768
-599.703304,13,1026.088656
-499.73722,12,1026.122566
-299.69254,10,1026.158469
-599.655272,13,1026.191381
-1099.695712,18,1026.246235
-499.535556,12,1026.283138
-999.647036,17,1026.33799
-999.68598,17,1026.385864
-599.746276,13,1026.42077
-699.626384,14,1026.462656
-499.525264,12,1026.496567
-599.821084,13,1026.535469
-99.790464,8,1026.565384
-299.537632,10,1026.604278
-1299.759896,20,1026.651155
-199.7883,9,1026.67409
-299.800884,10,1026.704011
-799.837464,15,1026.758867
-899.837464,16,1026.799755
-799.897196,15,1026.842641
-599.668572,13,1026.875553
-399.62336,11,1026.907467
-499.678316,12,1026.950353
-199.813064,9,1026.975289
-199.896292,9,1026.997227
-1099.905616,18,1027.046097
-599.687504,13,1027.075022
-599.66944,13,1027.108929
-999.689992,17,1027.155803
-699.58356,14,1027.203676
-799.605316,15,1027.247559
-399.682932,11,1027.277479
-599.902084,13,1027.320366
-1299.807248,20,1027.369233
-599.624456,13,1027.400151
-399.608416,11,1027.430072
-399.666564,11,1027.465974
-799.772628,15,1027.505879
-99.5697,8,1027.532795
-299.762256,10,1027.568702
-999.722148,17,1027.608595
-899.760792,16,1027.667435
-399.623388,11,1027.703341
-499.733924,12,1027.740243
-599.723148,13,1027.776149
-99.76114,8,1027.799084
-799.678956,15,1027.840972
-799.75772,15,1027.878871
-1199.76658,19,1027.943698
-1399.648672,21,1028.01953
-299.677576,10,1028.048417
-799.611776,15,1028.089308
-399.594432,11,1028.123218
-899.754028,16,1028.17209
-799.765008,15,1028.209988
-699.462852,14,1028.25287
-199.581144,9,1028.276808
-299.692648,10,1028.314709
-599.732224,13,1028.350609
-899.81936,16,1028.396487
-699.657292,14,1028.441367
-1399.615424,21,1028.543095
-199.569492,9,1028.573016
-499.585008,12,1028.607921
-499.723048,12,1028.648812
-1099.4463,18,1028.687708
-434.763692,13,1028.719622
-1299.676448,20,1028.775474
-799.4463,15,1028.822353
-799.471588,15,1028.869225
-899.672868,16,1028.915104
-699.862804,14,1028.958985
-599.694708,13,1028.988903
-699.91138,14,1029.0288
-1099.88488,18,1029.082653
-799.81812,15,1029.12853
-299.884632,10,1029.153476
-699.867392,14,1029.192362
-599.639596,13,1029.233253
-899.787032,16,1029.286108
-699.569932,14,1029.322013
-699.716892,14,1029.367891
-1599.995556,23,1029.444684
-799.981564,15,1029.493555
-599.511104,13,1029.539431
-299.623024,10,1029.563368
-899.629844,16,1029.612236
-499.723788,12,1029.64814
-699.745616,14,1029.691025
-399.763072,11,1029.716956
-1099.721284,18,1029.763832
-499.74008,12,1029.810708
-499.713256,12,1029.847608
-299.723332,10,1029.883512
-899.767728,16,1029.927394
-499.807208,12,1029.957314
-299.782744,10,1029.986238
-499.69556,12,1030.03012
-599.752396,13,1030.067024
-899.920856,16,1030.111901
-699.682724,14,1030.154786
-999.836972,17,1030.217617
-599.57558,13,1030.262499
-799.636172,15,1030.30339
-599.903636,13,1030.341287
-999.851404,17,1030.387164
-699.776408,14,1030.421075
-399.896616,11,1030.450994
-1199.635152,19,1030.502856
-599.480968,13,1030.539759
-999.730924,17,1030.579684
-199.627952,9,1030.601641
-699.583044,14,1030.636497
-399.451376,11,1030.657442
-199.627952,9,1030.68437
-699.627952,14,1030.717287
-499.498328,12,1030.757176
-1399.618888,21,1030.81303
-599.697976,13,1030.852923
-399.671044,11,1030.877856
-399.627952,11,1030.917746
-399.466284,11,1030.950659
-799.699156,15,1030.994542
-199.62956,9,1031.01748
-499.578176,12,1031.052387
-599.675112,13,1031.08131
-699.625552,14,1031.118212
-499.75414,12,1031.149128
-499.780248,12,1031.191017
-799.677764,15,1031.236893
-399.498764,11,1031.273794
-599.814496,13,1031.307703
-399.625424,11,1031.342611
-699.729188,14,1031.3845
-599.640512,13,1031.437357
-199.648708,9,1031.513155
-599.536352,13,1031.552051
-399.67722,11,1031.579976
-499.748584,12,1031.61588
-399.67722,11,1031.651784
-599.677396,13,1031.695667
-799.64754,15,1031.744536
-299.65878,10,1031.772461
-299.69326,10,1031.805375
-199.81034,9,1031.836293
-799.81034,15,1031.878179
-699.54698,14,1031.915082
-699.874064,14,1031.966942
-699.635788,14,1032.015811
-999.660428,17,1032.074653
-599.69228,13,1032.11156
-699.635788,14,1032.153442
-499.635788,12,1032.185358
-399.635788,11,1032.21428
-499.74016,12,1032.242205
-399.702728,11,1032.274121
-399.71668,11,1032.309027
-899.559552,16,1032.348921
-1099.685232,18,1032.400781
-599.644696,13,1032.430701
-299.76076,10,1032.462616
-599.545608,13,1032.496526
-1099.868136,18,1032.568335
-399.929364,11,1032.603243
-599.884632,13,1032.656101
-1199.524704,19,1032.708959
-1599.552708,23,1032.764811
-299.623228,10,1032.797724
-599.783892,13,1032.83263
-399.740272,11,1032.872522
-499.584684,12,1032.912413
-499.779904,12,1032.941339
-299.635472,10,1032.974248
-699.569932,14,1033.031096
-699.569932,14,1033.07897
-199.5555,9,1033.110883
-1099.716024,18,1033.159752
-699.480692,14,1033.191668
-299.629572,10,1033.224579
-699.778932,14,1033.26148
-399.646004,11,1033.292398
-399.607972,11,1033.329298
-1034.637138,19,1033.386156
-599.59958,13,1033.421056
-1099.607972,18,1033.473912
-599.55692,13,1033.517795
-399.600244,11,1033.554697
-699.747012,14,1033.600578
-399.656996,11,1033.635483
-399.593132,11,1033.658419
-1099.677184,18,1033.718259
-699.625072,14,1033.765135
-299.625072,10,1033.807027
-299.641412,10,1033.844921
-1099.678448,18,1033.898776
-899.607972,16,1033.935679
-699.618916,14,1033.968591
-799.667112,15,1034.016462
-199.543552,9,1034.039403
-399.668832,11,1034.078296
-599.729028,13,1034.118194
-799.518408,15,1034.158085
-999.593292,17,1034.213935
-499.598852,12,1034.248844
-499.793872,12,1034.285743
-399.605572,11,1034.326633
-999.732432,17,1034.387472
-899.725652,16,1034.435343
-399.753736,11,1034.473243
-799.657308,15,1034.521113
-399.606036,11,1034.612869
-499.619372,12,1034.648772
-399.619584,11,1034.671715
-599.736,13,1034.7126
-399.678172,11,1034.749504
-1099.798068,18,1034.804358
-399.516132,11,1034.835272
-399.698276,11,1034.868186
-599.5819,13,1034.912067
-699.609636,14,1034.958946
-499.48184,12,1034.990857
-299.4799,10,1035.026763
-599.77528,13,1035.071641
-799.476936,15,1035.107546
-699.669296,14,1035.145444
-399.703828,11,1035.179353
-699.579584,14,1035.216258
-499.628304,12,1035.258142
-499.567128,12,1035.295045
-899.687344,16,1035.346905
-799.708772,15,1035.383806
-699.639948,14,1035.430681
-899.832524,16,1035.482543
-699.619908,14,1035.526426
-599.636192,13,1035.5733
-599.638256,13,1035.617184
-399.709156,11,1035.642116
-399.81622,11,1035.676025
-399.825676,11,1035.714922
-1099.794432,18,1035.770772
-1399.9009,21,1035.822634
-599.459764,13,1035.854549
-999.899368,17,1035.897435
-399.916112,11,1035.93334
-799.916112,15,1035.987193
-299.916112,10,1036.019109
-399.4607,11,1036.049028
-235.613525,11,1036.081941
-1599.82958,23,1036.151753
-199.614048,9,1036.188654
-399.470532,11,1036.217582
-299.653808,10,1036.249492
-499.4559,12,1036.28141
-1199.668056,19,1036.32629
-599.4559,13,1036.361194
-299.710248,10,1036.389122
-299.795844,10,1036.423032
-1299.746904,20,1036.478881
-799.793016,15,1036.519772
-699.733036,14,1036.548695
-599.831152,13,1036.576617
-499.829684,12,1036.612521
-799.850472,15,1036.673361
-1299.9198,20,1036.728213
-599.726436,13,1036.759164
-199.582388,9,1036.786058
-599.698088,13,1036.832936
-799.785356,15,1036.880805
-599.600668,13,1036.920698
-1099.647204,18,1036.964581
-699.596644,14,1037.012453
-1099.639904,18,1037.055338
-499.538084,12,1037.098223
-999.551336,17,1037.152081
-399.604324,11,1037.183995
-899.757724,16,1037.224884
-1199.6937,19,1037.281734
-799.77874,15,1037.324621
-699.725604,14,1037.369499
-799.78002,15,1037.408395
-599.751868,13,1037.441307
-899.784336,16,1037.48519
-399.729736,11,1037.521095
-499.868892,12,1037.568965
-1099.884632,18,1037.661718
-499.807784,12,1037.696625
-399.858252,11,1037.730533
-1199.904836,19,1037.803337
-499.897868,12,1037.840239
-199.897868,9,1037.865173
-499.96464,12,1037.893112
-399.918864,11,1037.935985
-599.90424,13,1037.980864
-699.789928,14,1038.024747
-199.74978,9,1038.046688
-199.75916,9,1038.066637
-299.701396,10,1038.094561
-199.85834,9,1038.119493
-399.739196,11,1038.15141
-399.648804,11,1038.183326
-299.700072,10,1038.219226
-199.65994,9,1038.249147
-299.753576,10,1038.27807
-99.795856,8,1038.298018
-699.74546,14,1038.333919
-699.692332,14,1038.374811
-399.562136,11,1038.413707
-199.738608,9,1038.445627
-699.648984,14,1038.48754
-999.685988,17,1038.539372
-499.645544,12,1038.566299
-499.835436,12,1038.608187
-299.60858,10,1038.640105
-199.725008,9,1038.664037
-899.67594,16,1038.713907
-699.634604,14,1038.753798
-299.600076,10,1038.781722
-499.580472,12,1038.818626
-399.620204,11,1038.849541
-899.732648,16,1038.897413
-399.871044,11,1038.938304
-799.887844,15,1038.982187
-999.897868,17,1039.033077
-399.878124,11,1039.070951
-299.834644,10,1039.098876
-399.884632,11,1039.140764
-999.527204,17,1039.198608
-99.77766,8,1039.228528
-399.720772,11,1039.260443
-99.754936,8,1039.284379
-1099.644184,18,1039.347212
-399.677884,11,1039.399073
-999.589432,17,1039.448939
-899.74878,16,1039.513766
-599.476968,13,1039.572609
-899.811516,16,1039.632448
-899.796068,16,1039.674338
-799.644752,15,1039.712236
-299.667356,10,1039.755122
-399.761268,11,1039.791024
-199.776992,9,1039.82294
-599.673004,13,1039.859861
-1399.826652,21,1039.922672
-499.735048,12,1039.959577
-299.762256,10,1039.9895
-999.763632,17,1040.040362
-599.492744,13,1040.07427
-199.44732,9,1040.102193
-134.828047,10,1040.131115
-699.563464,14,1040.167019
-599.860212,13,1040.202928
-1199.618512,19,1040.256786
-699.739384,14,1040.301659
-799.960088,15,1040.344547
-599.823732,13,1040.380448
-1299.870604,20,1040.454252
-299.794692,10,1040.492153
-599.899368,13,1040.535037
-899.678264,16,1040.574929
-999.789416,17,1040.618813
-699.695112,14,1040.660703
-1235.141198,21,1040.765423
-499.610708,12,1040.80332
-699.610708,14,1040.835235
-999.610708,17,1040.894076
-1199.856296,19,1040.939952
-1199.8204,19,1041.001792
-299.668436,10,1041.041681
-499.6447,12,1041.081575
-499.690684,12,1041.120471
-399.740764,11,1041.146401
-699.709336,14,1041.189302
-399.63334,11,1041.225192
-299.680764,10,1041.262091
-299.748776,10,1041.301986
-399.628196,11,1041.334897
-1299.531904,20,1041.402716
-599.6322,13,1041.438621
-899.67082,16,1041.495469
-999.787176,17,1041.541347
-837.563214,17,1041.583234
-399.858568,11,1041.617146
-899.782336,16,1041.662027
-799.758268,15,1041.7099
-599.797796,13,1041.757768
-1699.78982,24,1041.824589
-299.9321,10,1041.85351
-599.895328,13,1041.889414
-299.854352,10,1041.924322
-399.979232,11,1041.956238
-499.970232,12,1041.993137
-799.684612,15,1042.043007
-799.725344,15,1042.075918
-499.869036,12,1042.106834
-299.480812,10,1042.14573
-499.875196,12,1042.19361
-899.712408,16,1042.248454
-999.7268,17,1042.30432
-699.735876,14,1042.345196
-999.71758,17,1042.390076
-999.787456,17,1042.447926
-299.717896,10,1042.472855
-699.605824,14,1042.501778
-599.597408,13,1042.535689
-899.741468,16,1042.590543
-499.887532,12,1042.620464
-699.762256,14,1042.665341
-499.798116,12,1042.700246
-399.802592,11,1042.738146
-399.661952,11,1042.760087
-699.819392,14,1042.806962
-499.798944,12,1042.846856
-599.751656,13,1042.881763
-399.77342,11,1042.924649
-399.606024,11,1042.953569
-999.747136,17,1042.990471
-999.785456,17,1043.030378
-799.7802,15,1043.083222
-299.7802,10,1043.113143
-599.83286,13,1043.161015
-899.797096,16,1043.19792
-599.905296,13,1043.23382
-699.763104,14,1043.272748
-399.861816,11,1043.308622
-699.995556,14,1043.365468
-1199.687576,19,1043.410349
-399.984068,11,1043.443261
-599.665824,13,1043.478168
-499.995876,12,1043.508087
-499.85792,12,1043.543992
-1199.827072,19,1043.609817
-399.840428,11,1043.638737
-2599.848144,33,1043.748445
-299.793228,10,1043.838205
-799.793176,15,1043.8771
-599.880344,13,1043.917991
-699.576032,14,1043.949907
-499.68632,12,1043.987805
-334.106013,12,1044.028706
-599.648904,13,1044.073575
-799.659588,15,1044.125436
-535.311501,14,1044.16633
-1099.768424,18,1044.2142
-499.77574,12,1044.247111
-599.778244,13,1044.293986
-799.815,15,1044.339864
-299.780996,10,1044.371778
-699.849712,14,1044.404694
-199.548184,9,1044.428626
-499.798272,12,1044.463532
-399.67768,11,1044.503428
-999.691232,17,1044.5523
-999.484592,17,1044.594185
-399.653432,11,1044.617125
-699.738596,14,1044.668983
-299.668024,10,1044.696908
-799.726088,15,1044.736804
-699.743712,14,1044.78268
-599.710376,13,1044.811604
-1299.654736,20,1044.855484
-499.698948,12,1044.89139
-399.669352,11,1044.929288
-299.682728,10,1044.964194
-1399.866144,21,1045.015061
-399.663512,11,1045.041986
-799.667176,15,1045.088861
-599.668272,13,1045.12277
-399.696872,11,1045.15668
-199.687884,9,1045.184606
-599.673528,13,1045.224499
-399.720104,11,1045.253424
-599.708,13,1045.28733
-599.756856,13,1045.330216
-399.804744,11,1045.363128
-499.7835,12,1045.411
-1340.344758,22,1045.493779
-599.67838,13,1045.531678
-899.714964,16,1045.575568
-599.511356,13,1045.612463
-599.683344,13,1045.657344
-999.650528,17,1045.7102
-399.530128,11,1045.739127
-499.592908,12,1045.772035
-599.762456,13,1045.818912
-499.650292,12,1045.850824
-499.575888,12,1045.891717
-799.586928,15,1045.9346
-399.762772,11,1045.961528
-99.802852,8,1045.981475
-499.5343,12,1046.012392
-1099.69052,18,1046.079213
-199.777292,9,1046.101156
-899.677512,16,1046.141048
-299.614672,10,1046.173963
-299.556412,10,1046.200888
-799.643768,15,1046.236793
-499.611084,12,1046.277684
-699.544752,14,1046.320571
-599.688264,13,1046.363453
-399.708188,11,1046.3864
-299.624096,10,1046.41731
-735.788359,16,1046.461194
-799.67916,15,1046.514054
-799.677908,15,1046.550952
-499.677908,12,1046.588853
-499.735384,12,1046.625752
-599.67916,13,1046.663652
-799.646836,15,1046.695566
-499.673668,12,1046.731473
-799.71086,14,1046.807267
-499.68028,12,1046.845166
-699.592096,14,1046.88706
-799.667728,15,1046.938915
-199.681684,9,1046.97083
-499.658036,12,1047.00175
-499.632404,12,1047.030673
-799.719272,15,1047.079539
-499.727744,12,1047.114447
-899.784548,16,1047.169302
-399.622836,11,1047.196227
-599.746836,13,1047.233128
-599.806716,13,1047.278009
-699.715132,14,1047.325882
-399.789524,11,1047.365774
-899.709568,16,1047.406667
-399.677908,11,1047.428606
-399.699208,11,1047.457529
-599.639948,13,1047.491439
-999.648436,17,1047.556265
-299.532012,10,1047.595164
-399.714472,11,1047.630068
-799.844592,15,1047.668965
-999.687168,17,1047.715839
-799.700776,15,1047.764707
-233.674221,11,1047.79762
-499.944876,12,1047.842505
-1299.607892,20,1047.89835
-499.482212,12,1047.937248
-1399.728864,21,1048.016035
-599.73324,13,1048.054933
-299.6488,10,1048.077871
-499.694264,12,1048.111781
-399.701428,11,1048.139705
-399.676632,11,1048.174611
-899.724988,16,1048.23146
-499.663796,12,1048.271355
-399.702572,11,1048.299279
-599.846036,13,1048.345158
-499.701888,12,1048.381063
-999.688132,17,1048.436912
-699.88812,14,1048.484782
-799.675576,15,1048.529662
-1099.711436,18,1048.585513
-699.680376,14,1048.628401
-499.629024,12,1048.667295
-599.681396,13,1048.704196
-299.66,10,1048.726138
-699.695136,14,1048.763041
-299.642492,10,1048.783985
-699.670276,14,1048.825875
-199.805716,9,1048.859781
-399.591784,11,1048.895684
-299.638228,10,1048.926602
-899.67982,16,1048.962505
-399.63542,11,1048.990433
-499.664232,12,1049.03232
-999.706624,17,1049.081189
-499.682976,12,1049.122078
-599.84772,13,1049.163967
-599.706884,13,1049.202863
-499.639928,12,1049.235775
-199.667832,9,1049.262702
-399.645776,11,1049.306586
-699.645776,14,1049.35047
-499.80982,12,1049.387372
-399.650784,11,1049.419285
-499.660304,12,1049.455192
-299.774452,10,1049.481123
-799.780664,15,1049.527997
-199.577604,9,1049.565893
-499.67602,12,1049.6008
-399.662128,11,1049.640692
-999.651176,17,1049.685573
-399.67868,11,1049.733444
-499.681664,12,1049.778325
-1099.681664,18,1049.833177
-599.681664,13,1049.863101
-399.688172,11,1049.952858
-999.691928,17,1050.009711
-399.791948,11,1050.055587
-599.72578,13,1050.085506
-399.720436,11,1050.112434
-699.792056,14,1050.154323
-599.676388,13,1050.192221
-499.490852,12,1050.229124
-599.759044,13,1050.276991
-499.667972,12,1050.31489
-399.711116,11,1050.337829
-699.674464,14,1050.383708
-199.69446,9,1050.405647
-399.760368,11,1050.436567
-999.678572,17,1050.481445
-599.801872,13,1050.520344
-799.718228,15,1050.559238
-199.759596,9,1050.58417
-499.694524,12,1050.620076
-1099.684732,18,1050.675929
-599.751524,13,1050.710833
-699.670528,14,1050.765684
-399.689768,11,1050.787627
-399.781572,11,1050.814592
-399.676884,11,1050.843478
-536.597839,14,1050.87739
-1099.670528,18,1050.940222
-1399.60494,21,1050.991083
-699.680064,14,1051.03297
-299.715364,10,1051.055913
-499.471628,12,1051.089822
-399.676744,11,1051.124727
-699.79164,14,1051.159631
-299.703616,10,1051.19454
-399.713908,11,1051.222466
-499.75172,12,1051.256375
-599.742108,13,1051.291281
-199.680376,9,1051.322198
-599.775564,13,1051.359099
-699.623312,14,1051.405974
-1299.66852,20,1051.462825
-499.676184,12,1051.49673
-399.667792,11,1051.531636
-699.805124,14,1051.57353
-699.710228,14,1051.616411
-299.749784,10,1051.644339
-699.766596,14,1051.688218
-399.662676,11,1051.713156
-899.714312,16,1051.758031
-399.758392,11,1051.794935
-399.747024,11,1051.826848
-299.637096,10,1051.855773
-199.751824,9,1051.894667
-99.71994,8,1051.932565
-199.614016,9,1051.956501
-699.699912,14,1052.003378
-899.706796,16,1052.064215
-499.654808,12,1052.101114
-599.751196,13,1052.135026
-499.721068,12,1052.161956
-499.680412,12,1052.198854
-599.742352,13,1052.239744
-299.609424,10,1052.270662
-499.677364,12,1052.301583
-599.717272,13,1052.358426
-599.710072,13,1052.395328
-399.570744,11,1052.432229
-299.44252,10,1052.462265
-799.44732,15,1052.513013
-699.656132,14,1052.554903
-699.563508,14,1052.591803
-599.744608,13,1052.626711
-499.687432,12,1052.661616
-399.635856,11,1052.699523
-699.510952,14,1052.735422
-99.68572,8,1052.763346
-699.700872,14,1052.81421
-399.656872,11,1052.847121
-299.591544,10,1052.871059
-699.663172,14,1052.965804
-399.840444,11,1052.99772
-499.757136,12,1053.035617
-499.690248,12,1053.064539
-399.7063,11,1053.103435
-899.765488,16,1053.143329
-499.7039,12,1053.175243
-599.70302,13,1053.222118
-799.724064,15,1053.275975
-699.690024,14,1053.318859
-399.673672,11,1053.353766
-599.72066,13,1053.400641
-499.716764,12,1053.443528
-599.703724,13,1053.486412
-599.71802,13,1053.526309
-199.677872,9,1053.557222
-999.682848,17,1053.616065
-699.685424,14,1053.660947
-699.619324,14,1053.709817
-499.692408,12,1053.748709
-499.685424,12,1053.7896
-599.619132,13,1053.817527
-899.64018,16,1053.871383
-299.650736,10,1053.909282
-999.743356,17,1053.963137
-599.691112,13,1054.004027
-399.521356,11,1054.045918
-799.567312,15,1054.084812
-899.78036,16,1054.133681
-499.565724,12,1054.172577
-1099.681664,18,1054.228428
-799.718952,15,1054.267323
-299.699728,10,1054.301235
-999.699624,17,1054.362072
-599.552576,13,1054.414931
-399.670072,11,1054.437868
-499.780168,12,1054.469784
-199.677908,9,1054.498704
-499.711472,12,1054.532615
-899.790812,16,1054.574503
-999.752176,17,1054.623373
-399.690732,11,1054.651298
-299.723484,10,1054.681218
-236.28336,11,1054.715127
-99.703876,8,1054.746043
-699.664004,14,1054.785938
-299.662576,10,1054.828822
-499.690916,12,1054.864728
-699.647276,14,1054.905617
-999.72464,17,1054.95748
-599.670528,13,1054.993385
-899.465152,16,1055.038264
-237.010312,11,1055.073169
-499.657668,12,1055.107079
-399.689556,11,1055.130019
-299.703272,10,1055.164924
-899.669984,16,1055.219777
-1099.563084,18,1055.279618
-799.667604,15,1055.317516
-499.64606,12,1055.35342
-899.678184,16,1055.392317
-399.656484,11,1055.426226
-799.724708,15,1055.483073
-399.691772,11,1055.511999
-599.705384,13,1055.553884
-699.782636,14,1055.597767
-399.662924,11,1055.63866
-599.602928,13,1055.681544
-999.71948,17,1055.729416
-699.663932,14,1055.771305
-799.682688,15,1055.822167
-999.682168,17,1055.874028
-399.722008,11,1055.912926
-799.50962,15,1055.957804
-399.674468,11,1056.001687
-999.640532,17,1056.058534
-499.578616,12,1056.141313
-399.664708,11,1056.173232
-99.654604,8,1056.196167
-299.651284,10,1056.23606
-499.671676,12,1056.267975
-399.650396,11,1056.296897
-199.665644,9,1056.335793
-899.654244,16,1056.389649
-399.807168,11,1056.424556
-699.807168,14,1056.463452
-399.843288,11,1056.496365
-599.698624,13,1056.532268
-699.77648,14,1056.56618
-1199.807168,19,1056.612062
-699.73736,14,1056.656934
-599.798384,13,1056.695831
-1099.733572,18,1056.741709
-699.648384,14,1056.784595
-99.648384,8,1056.809528
-899.662488,16,1056.851418
-699.642932,14,1056.904274
-699.70692,14,1056.95414
-799.578384,15,1056.997026
-799.728516,15,1057.026946
-699.693808,14,1057.062855
-1338.665223,22,1057.117707
-299.668292,10,1057.151614
-899.76354,16,1057.197491
-899.658324,16,1057.242386
-799.805488,15,1057.298224
-799.684216,15,1057.343101
-235.14133,11,1057.384989
-399.663228,11,1057.422887
-599.775404,13,1057.452808
-599.684168,13,1057.483726
-699.791708,14,1057.52861
-499.713536,12,1057.564509
-99.807168,8,1057.595427
-599.807168,13,1057.638314
-1199.931008,19,1057.683191
-599.594988,13,1057.714123
-599.66578,13,1057.756994
-6099.577396,68,1057.946488
-299.58938,10,1057.975411
-399.916112,11,1058.007325
-499.696864,12,1058.040237
-699.67482,14,1058.08412
-499.657844,12,1058.117032
-499.719608,12,1058.147949
-599.746236,13,1058.17887
-399.712352,11,1058.221752
-799.559892,15,1058.269626
-299.640076,10,1058.295557
-1099.646748,18,1058.343426
-299.640076,10,1058.375341
-399.679672,11,1058.40925
-799.668128,15,1058.448148
-299.642136,10,1058.478067
-499.6582,12,1058.523976
-1299.640532,20,1058.584782
-299.560444,10,1058.610712
-699.556696,14,1058.644621
-899.668128,16,1058.700474
-799.61542,15,1058.74635
-899.73378,16,1058.791231
-699.642792,14,1058.834115
-899.554296,16,1058.881987
-399.747564,11,1058.910909
-299.625928,10,1058.946814
-599.707964,13,1058.978728
-199.58952,9,1059.012638
-399.560648,11,1059.045549
-599.66554,13,1059.124341
-199.6526,9,1059.161242
-799.748248,15,1059.204126
-233.771234,10,1059.242024
-199.628392,9,1059.267954
-799.589968,15,1059.302861
-1099.669076,18,1059.347744
-299.715564,10,1059.385642
-599.628392,13,1059.431519
-299.792308,10,1059.479391
-499.5007,12,1059.516292
-499.640532,12,1059.546212
-1137.219083,20,1059.598073
-299.646488,10,1059.625
-199.693036,9,1059.65592
-599.64018,13,1059.715759
-799.662436,15,1059.747672
-399.757392,11,1059.773603
-699.634444,14,1059.814494
-499.537768,12,1059.850397
-799.766052,15,1059.886304
-599.644804,13,1059.931182
-899.567484,16,1059.976063
-799.642136,15,1060.018948
-1199.66314,19,1060.085774
-499.661952,12,1060.11968
-899.683268,16,1060.166553
-299.647628,10,1060.202457
-299.67676,10,1060.226395
-299.708068,10,1060.264294
-799.708008,15,1060.300197
-599.65504,13,1060.350064
-399.65504,11,1060.37699
-599.668028,13,1060.417881
-499.72556,12,1060.446804
-499.683964,12,1060.478719
-899.761308,16,1060.522601
-599.497728,13,1060.566484
-599.713016,13,1060.601391
-299.550516,10,1060.630315
-399.816008,11,1060.659235
-299.65358,10,1060.69913
-199.627532,9,1060.726057
-399.60318,11,1060.764953
-1099.628196,18,1060.826789
-12599.472652,133,1061.167877
-999.805028,17,1061.219737
-499.478788,12,1061.253647
-799.544412,15,1061.294538
-399.486592,11,1061.317479
-899.4511,16,1061.363353
-299.642136,10,1061.395271
-699.740888,14,1061.434164
-599.716224,13,1061.471066
-299.595376,10,1061.496001
-799.807248,15,1061.536889
-199.644552,9,1061.563819
-499.634444,12,1061.593737
-499.660632,12,1061.625651
-999.640532,17,1061.676516
-699.653888,14,1061.721396
-699.742216,14,1061.768271
