#{"t_start": 1666814621.1547022, "env_id": null}
r,l,t
0.002879,8,2023.63069
-19.997462,9,2023.709109
-9.997092,9,2023.78765
10.002944,7,2023.848864
-9.997049,9,2023.914282
0.002907,8,2023.983334
10.002936,7,2024.043461
0.002554,7,2024.10229
-9.997048,9,2024.163953
10.002554,6,2024.216012
10.00296,7,2024.27915
10.002969,7,2024.33509
10.002527,6,2024.37896
10.002516,6,2024.425181
-9.997098,9,2024.503043
10.002888,7,2024.568591
10.002958,7,2024.621461
10.002546,6,2024.676654
-9.99743,8,2024.746196
0.002922,8,2024.815885
10.002989,7,2024.868196
10.002524,7,2024.927834
10.002909,7,2024.985434
10.002531,6,2025.032402
0.002947,8,2025.089855
10.002944,7,2025.150598
10.002903,7,2025.210726
0.002891,8,2025.276458
0.002959,8,2025.334294
0.002573,7,2025.388492
10.002967,7,2025.447414
-9.996986,9,2025.590722
10.002536,6,2025.63713
0.002516,7,2025.700319
10.002513,6,2025.751598
10.002561,6,2025.805542
10.002928,7,2025.857322
-9.997481,8,2025.920211
-49.997053,13,2026.027687
0.002925,8,2026.09689
10.002969,7,2026.150764
-9.997076,9,2026.219868
10.002917,7,2026.281919
10.002878,7,2026.34613
10.002886,7,2026.401117
-9.997096,9,2026.464296
-9.997045,9,2026.535617
10.002925,7,2026.597838
10.002957,7,2026.65908
0.002849,8,2026.726908
10.002953,7,2026.789433
10.002958,7,2026.846128
10.00288,7,2026.902703
-9.997087,9,2026.967074
0.002884,8,2027.03494
10.002967,7,2027.092418
-9.997113,9,2027.160176
10.002945,7,2027.210662
-9.99703,9,2027.284712
-39.997445,11,2027.373717
10.002531,6,2027.418329
10.002931,7,2027.467679
10.002923,7,2027.528372
-19.997063,10,2027.609965
0.00295,8,2027.668804
-9.997175,9,2027.747173
0.002971,8,2027.816361
10.002913,7,2027.868066
0.002561,7,2027.916335
10.002556,6,2027.967049
10.002519,6,2028.017601
0.00294,8,2028.08576
-19.997097,10,2028.161111
0.002891,8,2028.237973
0.002888,8,2028.302969
-9.996831,9,2028.365969
10.002561,6,2028.410068
10.00252,6,2028.460332
0.002887,8,2028.523923
0.002579,7,2028.580462
10.002513,6,2028.623491
0.002573,7,2028.68718
0.002955,8,2028.761278
10.002578,6,2028.810867
0.002525,7,2028.859812
10.002937,7,2028.917048
10.002966,7,2028.975528
10.002551,6,2029.019444
0.002559,7,2029.072314
0.00293,8,2029.140206
0.002867,8,2029.21238
-9.997104,9,2029.277532
10.002847,7,2029.332638
-19.997024,10,2029.418877
10.002541,6,2029.472385
10.0029,7,2029.527226
10.002559,6,2029.575761
10.002529,6,2029.623054
-9.997107,9,2029.696787
10.002554,6,2029.74242
10.002545,6,2029.794969
10.00297,7,2029.856739
0.002958,8,2029.925313
0.002906,8,2029.985014
10.002951,7,2030.0362
10.002569,6,2030.088996
10.002974,7,2030.150529
10.002546,6,2030.195107
10.002907,7,2030.248812
10.002538,6,2030.294882
0.002934,8,2030.369045
-19.997063,10,2030.444407
0.00293,8,2030.505928
-9.997125,9,2030.576781
10.002934,7,2030.637943
0.002993,8,2030.696076
0.0029,8,2030.760144
10.002573,6,2030.822337
10.002558,6,2030.871537
10.002577,6,2030.915803
0.00288,8,2030.982395
0.002529,7,2031.039624
10.002927,7,2031.095096
-9.997475,8,2031.153989
0.002971,8,2031.215786
10.002531,6,2031.270492
0.002945,8,2031.336452
10.00292,7,2031.393999
10.002976,7,2031.452183
10.002965,7,2031.512505
0.002509,7,2031.573672
10.002885,7,2031.623482
10.002967,7,2031.688543
-19.997073,10,2031.767403
-9.997102,9,2031.8666
10.002905,7,2031.971291
0.002973,8,2032.083815
0.002968,8,2032.203279
0.002923,8,2032.325055
0.002997,8,2032.446997
0.002947,8,2032.579226
-9.997133,9,2032.714421
0.002877,8,2032.841106
-19.997079,10,2032.989058
0.002548,7,2033.099815
0.002945,8,2033.234293
10.002925,7,2033.349606
10.002879,7,2033.464178
0.002943,8,2033.589776
0.00288,8,2033.708297
10.002523,6,2033.815489
0.00256,7,2033.919726
-9.997034,9,2034.04369
10.00291,7,2034.154701
-9.997083,9,2034.292058
10.002537,6,2034.382451
10.002518,6,2034.45829
-9.997002,9,2034.539218
-39.997024,12,2034.635182
10.002986,7,2034.690758
10.002522,6,2034.741332
-9.99702,9,2034.816906
-9.997042,9,2034.891339
10.00255,6,2034.951757
0.002934,8,2035.009707
-9.997467,8,2035.073501
10.002929,7,2035.130649
-9.997058,9,2035.19731
10.002529,6,2035.244453
10.00256,6,2035.305349
0.002608,7,2035.359768
10.002536,6,2035.406
0.002566,7,2035.457543
0.002619,7,2035.505821
0.002919,8,2035.581375
0.002579,7,2035.630033
-9.997072,9,2035.695855
10.002932,7,2035.755641
-9.997074,9,2035.830106
10.002967,7,2035.88229
-9.997071,9,2035.954592
0.002931,8,2036.020643
10.002541,6,2036.072761
10.002869,7,2036.12262
-9.997117,9,2036.18859
10.002894,7,2036.245166
0.002533,7,2036.300605
10.002898,7,2036.355867
-9.997164,9,2036.42013
0.002921,8,2036.48759
0.002534,7,2036.552552
0.002916,8,2036.613375
-29.997265,11,2036.691885
0.002957,8,2036.75861
10.002557,6,2036.816574
0.002533,7,2036.868707
0.00253,7,2036.920905
10.002592,6,2036.978295
0.002549,7,2037.035327
10.002929,7,2037.093068
0.002968,8,2037.153136
-9.997032,9,2037.224568
10.002535,6,2037.278078
10.002574,6,2037.322468
10.002526,6,2037.369453
0.002543,7,2037.419603
0.002922,8,2037.488959
-19.997467,9,2037.557948
10.002536,6,2037.602934
10.002525,6,2037.649536
10.002938,7,2037.706987
10.002898,7,2037.76194
10.002937,7,2037.816756
-9.997042,9,2037.882498
10.002945,7,2037.950175
0.002931,8,2038.018711
10.002942,7,2038.072437
10.002537,6,2038.116145
-9.997046,9,2038.192421
0.002921,8,2038.253224
0.002975,8,2038.31446
10.002897,7,2038.368829
10.002872,7,2038.427801
0.00298,8,2038.48851
0.002844,8,2038.547688
10.002911,7,2038.599663
10.002935,7,2038.662665
-9.997048,9,2038.732858
0.00256,7,2038.78284
0.002549,7,2038.836616
10.002523,6,2038.893924
10.002922,7,2038.94496
10.002929,7,2039.00491
10.002568,6,2039.05092
0.002934,8,2039.116821
10.00252,6,2039.161625
10.002938,7,2039.218988
0.002546,7,2039.271365
10.002897,7,2039.328318
10.002534,6,2039.374535
10.002924,7,2039.428121
0.002908,8,2039.486237
10.002915,7,2039.548138
0.002528,7,2039.600268
10.002533,6,2039.646333
10.002531,6,2039.687457
0.002906,8,2039.752279
10.002534,6,2039.797846
10.002951,7,2039.847537
10.002945,7,2039.89898
10.002566,6,2039.957368
0.002523,7,2040.01861
10.002947,7,2040.071046
10.002516,6,2040.119901
0.002571,7,2040.177958
0.002913,8,2040.23733
10.002555,6,2040.28634
10.002915,7,2040.338653
-19.997028,10,2040.419628
10.002921,7,2040.473579
-1559.997594,164,2041.675898
10.002517,6,2041.722209
0.002892,8,2041.789436
-9.997068,9,2041.856982
0.002932,8,2041.924226
0.002551,7,2041.979045
10.00289,7,2042.044473
10.002536,6,2042.091047
10.002988,7,2042.14694
10.002942,7,2042.200829
-9.997087,9,2042.273108
10.002942,7,2042.326444
0.002943,8,2042.390723
0.002533,7,2042.44446
0.002924,8,2042.51309
0.002924,8,2042.57503
-19.997463,9,2042.656227
-9.997138,9,2042.727477
10.002852,7,2042.801657
10.002583,6,2042.849436
10.002587,6,2042.901697
10.002532,6,2042.953517
-39.997097,12,2043.049291
-29.997378,10,2043.133284
10.002954,7,2043.196955
10.002512,6,2043.24021
0.002867,8,2043.309416
10.002543,6,2043.366443
10.002972,7,2043.425052
0.00297,8,2043.486191
10.002981,7,2043.542624
10.002923,7,2043.604445
0.002564,7,2043.667708
10.002529,6,2043.711408
-9.997105,9,2043.786725
-9.997415,8,2043.848614
10.002893,7,2043.905931
0.002525,7,2043.956373
-9.997085,9,2044.027096
10.002981,7,2044.095609
10.002906,7,2044.215637
0.002526,7,2044.27453
10.002873,7,2044.330355
0.002938,8,2044.387777
10.002991,7,2044.445837
0.00252,7,2044.508118
-9.997056,9,2044.578895
-9.997116,9,2044.640474
0.002904,8,2044.701195
10.002895,7,2044.758897
10.002885,7,2044.817762
10.002563,6,2044.866518
10.002863,7,2044.923541
0.002961,8,2044.986627
10.002971,7,2045.047189
10.002963,7,2045.124692
0.002954,8,2045.193788
0.002524,7,2045.244677
0.002949,8,2045.316238
10.002539,6,2045.366868
0.00294,8,2045.436652
10.002932,7,2045.491886
10.00292,7,2045.556443
10.002519,6,2045.602638
0.002915,8,2045.674223
-29.997465,10,2045.743842
10.002868,7,2045.803792
10.002948,7,2045.857341
10.002937,7,2045.915322
0.002904,8,2045.979922
10.002983,7,2046.037296
10.002524,6,2046.08342
10.002561,6,2046.136548
0.002947,8,2046.196211
0.002877,8,2046.263123
0.002863,8,2046.323712
10.002571,6,2046.375353
10.002945,7,2046.428097
0.002905,8,2046.496276
10.00284,7,2046.549881
0.002958,8,2046.615479
0.002933,8,2046.677093
10.002818,7,2046.734801
10.002924,7,2046.789629
0.002534,7,2046.851022
10.002884,7,2046.902812
10.002977,7,2046.964881
10.002929,7,2047.01858
-9.997458,8,2047.081523
10.002943,7,2047.133018
0.002962,8,2047.211274
0.002904,8,2047.270379
10.002543,6,2047.3204
10.002592,6,2047.366511
0.0025,7,2047.424949
-9.997127,9,2047.490769
-9.997061,9,2047.566031
0.002566,7,2047.617441
10.002918,7,2047.674435
0.002983,8,2047.732518
10.002519,6,2047.787297
-19.997078,10,2047.859352
0.002892,8,2047.923641
-9.997025,9,2048.002555
10.002973,7,2048.054993
10.002957,7,2048.110571
10.002543,6,2048.166116
0.002836,8,2048.239339
-9.997076,9,2048.305503
0.002582,7,2048.357466
10.002916,7,2048.41247
10.002551,6,2048.463334
10.00253,6,2048.506927
10.002942,7,2048.561796
0.002933,8,2048.637908
10.002935,7,2048.695652
-19.997057,10,2048.767546
10.002911,7,2048.819922
0.002948,8,2048.889599
0.002951,8,2048.957561
-19.997464,9,2049.022336
10.002934,7,2049.074017
0.002917,8,2049.138853
-9.997038,9,2049.228214
10.002979,7,2049.285717
10.00289,7,2049.338816
-19.997076,10,2049.425531
10.002974,7,2049.484705
-9.99744,8,2049.545569
0.002518,7,2049.604934
10.002956,7,2049.671472
-9.997472,8,2049.737354
-9.997025,9,2049.803053
-9.997436,8,2049.867081
-9.997007,9,2049.942033
0.002545,7,2049.993494
10.002541,6,2050.040701
10.002527,6,2050.091461
0.002544,7,2050.149806
10.002535,6,2050.19208
10.002525,6,2050.247935
-29.997464,10,2050.323709
10.002542,6,2050.378402
0.00299,8,2050.438806
10.002542,6,2050.482322
10.002938,7,2050.542599
0.002553,7,2050.604443
-19.997413,9,2050.665365
10.00252,6,2050.711267
-9.997065,9,2050.785077
-9.997481,8,2050.850221
10.002941,7,2050.89906
10.002523,6,2050.944711
0.002529,7,2051.07652
10.002557,6,2051.133193
0.002929,8,2051.198686
-9.997463,8,2051.273748
-9.997112,9,2051.354317
-9.997064,9,2051.435903
0.002907,8,2051.50636
10.002946,7,2051.559533
10.002914,7,2051.62069
0.002555,7,2051.682775
10.002928,7,2051.735859
-9.997095,9,2051.810758
10.002541,6,2051.866226
-9.997078,9,2051.946007
-29.996966,11,2052.025528
10.002567,6,2052.072223
10.002948,7,2052.131987
10.002949,7,2052.18971
0.002911,8,2052.256583
10.002518,6,2052.306501
0.002556,7,2052.371176
-9.996885,9,2052.442378
10.002541,6,2052.488508
10.002528,6,2052.533548
10.002977,7,2052.593958
-9.997081,9,2052.669703
10.002575,6,2052.713787
-9.997126,9,2052.784121
10.002939,7,2052.841994
-9.997464,8,2052.907609
10.002919,7,2052.961845
10.002549,6,2053.011266
-9.997116,9,2053.087981
10.00288,7,2053.152199
0.002985,8,2053.212501
0.003182,8,2053.282878
10.002528,6,2053.334834
0.002952,8,2053.397846
0.002961,8,2053.456082
10.002934,7,2053.506779
10.002571,6,2053.556957
10.002535,6,2053.607276
-39.997083,12,2053.69145
10.002895,7,2053.746545
10.002896,7,2053.802608
10.003003,8,2053.866965
10.002529,6,2053.917282
-19.997044,10,2053.99503
10.002934,7,2054.064001
0.002524,7,2054.124655
10.002942,7,2054.175013
0.002834,8,2054.237062
-9.99705,9,2054.314155
0.002969,8,2054.377493
10.002546,6,2054.419941
10.002958,7,2054.472301
10.002573,6,2054.520996
0.002515,7,2054.582589
-29.997069,11,2054.662913
0.002923,8,2054.719995
10.002551,6,2054.774896
10.002888,7,2054.835819
0.002959,8,2054.908761
0.002976,8,2054.966573
10.002911,7,2055.025695
10.002924,7,2055.083428
10.002526,6,2055.137789
-9.997048,9,2055.205835
10.002535,6,2055.254946
10.002987,7,2055.323637
0.002542,7,2055.379076
10.002915,7,2055.431924
10.002565,6,2055.485225
0.00253,7,2055.543646
0.002545,7,2055.604602
0.002888,8,2055.659784
0.002919,8,2055.721648
0.002908,8,2055.787949
-9.997065,9,2055.863343
-9.997474,8,2055.921901
10.002534,6,2055.969492
-9.997492,8,2056.032569
0.002942,8,2056.098836
10.002534,6,2056.144462
10.002987,7,2056.199059
0.002585,7,2056.263201
10.002987,7,2056.327152
10.002878,7,2056.385526
10.002542,6,2056.434509
-29.997048,11,2056.52157
0.002564,7,2056.586332
-9.997454,8,2056.64922
-9.997099,9,2056.712883
0.00293,8,2056.781943
10.002957,7,2056.840354
10.00296,7,2056.893634
10.002913,7,2056.944881
10.002935,7,2057.004372
0.002916,8,2057.065819
10.002918,7,2057.124616
10.003517,8,2057.181453
10.002931,7,2057.238289
10.002529,6,2057.295153
10.002962,7,2057.362686
10.002544,6,2057.407866
0.002887,8,2057.4812
10.002978,7,2057.539274
0.002916,8,2057.603549
10.002584,6,2057.645677
10.002914,7,2057.702964
10.002976,7,2057.761292
10.002537,6,2057.804334
0.002905,8,2057.866137
10.002564,6,2057.918981
0.002521,7,2057.981862
0.002927,8,2058.049126
10.002944,7,2058.113036
10.002883,7,2058.174499
0.002541,7,2058.237723
10.002908,7,2058.291621
-9.997083,9,2058.367587
10.002522,6,2058.428242
10.002975,7,2058.486288
0.002973,8,2058.549454
-9.997061,9,2058.618337
10.002894,7,2058.680357
-29.997037,11,2058.763248
10.002852,7,2058.818197
0.00288,8,2058.888633
10.002518,6,2058.948694
0.00296,8,2059.013446
-9.997117,9,2059.075421
0.002534,7,2059.135083
10.002518,6,2059.187443
0.002536,7,2059.241555
-19.997103,10,2059.388631
0.002963,8,2059.463967
0.002867,8,2059.528751
0.002976,8,2059.587578
10.002967,7,2059.650882
10.002908,7,2059.709445
0.002932,8,2059.777501
0.002914,8,2059.843125
0.002937,8,2059.911621
10.002864,7,2059.962975
-9.997051,9,2060.039679
-19.99746,9,2060.106493
10.002932,7,2060.161616
0.002963,8,2060.22034
10.002958,7,2060.28037
-29.997061,11,2060.361221
0.002943,8,2060.433784
10.002893,7,2060.496849
10.002535,6,2060.54862
0.002906,8,2060.607877
-19.997054,10,2060.690554
-49.997078,13,2060.787756
10.002521,6,2060.839592
10.002525,6,2060.886517
0.002936,8,2060.952698
10.002967,7,2061.010045
-39.99706,12,2061.104043
0.002575,7,2061.157352
-9.997495,8,2061.213405
0.002929,8,2061.283748
-19.997428,9,2061.357026
0.002533,7,2061.405652
0.002534,7,2061.465031
0.002522,7,2061.522925
10.002921,7,2061.584677
10.002525,6,2061.627093
10.002971,7,2061.679201
-9.997095,9,2061.748003
0.002524,7,2061.81829
10.002928,7,2061.870117
0.00253,7,2061.91891
-9.997021,9,2061.989928
0.002923,8,2062.055932
-9.997065,9,2062.120518
10.002957,7,2062.175593
10.002961,7,2062.235418
10.002874,7,2062.298464
-19.99705,10,2062.372736
10.00254,6,2062.415241
10.002902,7,2062.481863
-9.997042,9,2062.562982
0.002512,7,2062.614613
10.002941,7,2062.666151
10.002556,6,2062.717304
10.002571,6,2062.772921
-9.997051,9,2062.839475
-9.99713,9,2062.905787
0.002925,8,2062.969399
10.002563,6,2063.021901
0.002957,8,2063.080844
0.002991,8,2063.142435
10.002508,6,2063.194699
10.002942,7,2063.254025
0.002905,8,2063.314394
10.002528,6,2063.359069
0.002965,8,2063.424066
10.002963,7,2063.487133
-9.997049,9,2063.558103
0.00285,8,2063.621674
-9.997052,9,2063.695205
10.002911,7,2063.757355
10.002978,7,2063.811392
0.002544,7,2063.864465
0.002917,8,2063.928015
0.002158,7,2063.984329
0.002519,7,2064.03281
10.002573,6,2064.0768
0.002873,8,2064.133714
10.002537,6,2064.19158
-9.997438,8,2064.249072
10.0029,7,2064.301872
10.002971,7,2064.363208
10.002908,7,2064.427783
10.002574,6,2064.474592
0.002568,7,2064.535221
10.00296,7,2064.600618
0.002948,8,2064.664639
-9.997144,9,2064.736442
10.002519,6,2064.77895
-9.997097,9,2064.853311
10.002919,7,2064.914356
0.003,8,2064.977119
10.00295,7,2065.029557
10.002952,7,2065.087532
-9.997458,8,2065.149967
10.002984,7,2065.206844
0.002898,8,2065.271817
-19.997124,10,2065.347995
0.002536,7,2065.408225
10.002921,7,2065.459927
0.002981,8,2065.519073
10.002859,7,2065.581771
10.002518,6,2065.635665
10.002988,7,2065.693902
10.00263,6,2065.73676
0.002935,8,2065.802996
10.002918,7,2065.861604
10.002904,7,2065.922989
10.00286,7,2065.978461
10.002525,6,2066.02839
-1659.997156,174,2067.28487
10.002524,6,2067.331383
-9.997153,9,2067.404755
10.002556,6,2067.461922
0.002904,8,2067.530436
0.002555,7,2067.592562
0.002912,8,2067.654629
0.002925,8,2067.716531
10.002985,7,2067.775863
10.00291,7,2067.829404
-29.997442,10,2067.898866
10.002927,7,2067.960799
0.002562,7,2068.017731
10.002531,6,2068.063623
-9.997079,9,2068.130085
0.002928,8,2068.196215
0.002518,7,2068.252511
0.002545,7,2068.308728
10.002615,6,2068.356112
0.00291,8,2068.426398
10.002578,6,2068.475731
0.002914,8,2068.534024
10.002901,7,2068.598575
10.002586,6,2068.650453
-819.997334,90,2069.30599
10.002953,7,2069.357322
10.002926,7,2069.406508
10.002882,7,2069.458293
10.002951,7,2069.517463
0.002528,7,2069.575041
10.002889,7,2069.632812
0.002971,8,2069.691411
10.002526,6,2069.743469
10.002563,6,2069.788765
0.002946,8,2069.852792
10.00296,7,2069.905297
0.002959,8,2069.973576
0.002958,8,2070.036987
10.002905,7,2070.095811
0.00255,7,2070.157238
10.002539,6,2070.20817
10.002927,7,2070.260371
10.00294,7,2070.312192
10.002533,6,2070.35493
10.00252,6,2070.473418
0.002549,7,2070.523721
0.002897,8,2070.585423
0.003004,8,2070.652363
0.002548,7,2070.710377
0.002937,8,2070.768385
10.00296,7,2070.822409
10.002575,6,2070.865561
10.002982,7,2070.926578
-9.997169,9,2070.997496
0.002956,8,2071.056576
-9.997116,9,2071.124329
10.002879,7,2071.181681
10.002561,6,2071.227535
10.002896,7,2071.282849
0.002916,8,2071.346363
10.002959,7,2071.401841
10.00296,7,2071.454772
-9.997031,9,2071.518871
10.002902,7,2071.573768
10.002963,7,2071.632764
-19.997041,10,2071.718342
10.002561,6,2071.76742
10.002973,7,2071.82438
10.002945,7,2071.884395
0.002911,8,2071.944784
0.002915,8,2072.005961
10.002536,6,2072.052153
10.002931,7,2072.110587
10.002513,6,2072.1547
-9.997067,9,2072.218217
10.002512,6,2072.265534
0.002915,8,2072.334065
-19.997427,9,2072.39745
10.002549,6,2072.442572
10.002915,7,2072.491075
10.00299,7,2072.552202
0.00291,8,2072.609848
10.002525,6,2072.659348
0.002538,7,2072.716002
10.002549,6,2072.771665
0.002965,8,2072.833028
10.002908,7,2072.888096
10.002915,7,2072.938783
10.002584,6,2072.995376
0.002924,8,2073.053904
10.002542,6,2073.096368
0.002534,7,2073.146531
10.002524,6,2073.203849
0.002945,8,2073.261332
-9.997034,9,2073.326794
10.002954,7,2073.383953
-9.997458,8,2073.452968
10.002888,7,2073.506167
10.002939,7,2073.561624
0.002935,8,2073.621225
10.002914,7,2073.696004
0.002542,7,2073.747483
-9.997081,9,2073.815318
-9.997038,9,2073.880603
-9.997084,9,2073.951694
-9.997039,9,2074.02351
0.002995,8,2074.084799
0.002929,8,2074.141006
0.00254,8,2074.206217
10.002554,6,2074.249846
0.002899,8,2074.310936
10.002539,6,2074.355588
-19.997468,9,2074.427763
-9.997024,9,2074.492389
0.002972,8,2074.552223
0.002941,8,2074.611902
0.002886,8,2074.675865
10.00254,6,2074.729909
10.002956,7,2074.778675
10.002563,6,2074.825983
0.002951,8,2074.890705
0.002885,8,2074.949348
-9.997091,9,2075.017779
10.002917,7,2075.070894
10.002529,6,2075.120652
-9.996993,9,2075.254287
0.002526,7,2075.308404
-9.997049,9,2075.384614
10.00292,7,2075.442176
0.00291,8,2075.501472
0.002917,8,2075.563126
10.002535,6,2075.617965
10.002517,6,2075.676383
10.002915,7,2075.736689
10.002968,7,2075.788662
10.002958,7,2075.846236
10.002975,7,2075.904997
0.002532,7,2075.959096
0.002909,8,2076.018713
10.002548,6,2076.072049
-9.997057,9,2076.142337
0.002904,8,2076.200022
10.002937,7,2076.256435
10.002926,7,2076.314873
10.002958,7,2076.373485
-9.997478,8,2076.432129
0.003062,8,2076.489686
-9.99707,9,2076.560933
10.002924,7,2076.627043
0.002938,8,2076.684084
-19.997412,9,2076.754238
10.002971,7,2076.814077
0.002516,7,2076.874439
0.002523,7,2076.925048
10.002884,7,2076.974599
0.002955,8,2077.041452
10.002869,7,2077.099935
10.002897,7,2077.156486
0.002976,8,2077.213506
10.002987,7,2077.270849
0.00287,8,2077.335414
10.002921,7,2077.38669
0.002932,8,2077.448346
10.002891,7,2077.508687
10.002924,7,2077.56935
0.00254,7,2077.621857
0.002884,8,2077.679999
0.002937,8,2077.749403
0.002911,8,2077.824329
0.00292,8,2077.880198
10.002963,7,2077.928728
10.002921,7,2077.9855
-9.997077,9,2078.062922
-9.997127,9,2078.132559
10.002887,7,2078.182048
10.002564,6,2078.235047
0.002923,8,2078.300417
0.002919,8,2078.358572
0.00252,7,2078.412732
0.00301,8,2078.478534
10.00293,7,2078.535891
0.002977,8,2078.597408
10.002909,7,2078.651845
10.002959,7,2078.710263
0.0026,7,2078.769693
0.002937,8,2078.840358
10.002977,7,2078.891653
0.00254,7,2078.952409
10.002538,6,2079.006775
10.002571,6,2079.051064
-9.997451,8,2079.110638
-9.997058,9,2079.184945
10.002855,7,2079.248525
0.002526,7,2079.307515
-19.997041,10,2079.385486
10.002951,7,2079.446193
10.002929,7,2079.508269
-19.997079,10,2079.583997
10.002907,7,2079.635775
10.002871,7,2079.694797
-19.997461,9,2079.765775
0.002907,8,2079.839289
10.002941,7,2079.892342
0.002964,8,2079.956637
10.002928,7,2080.018115
-9.997085,9,2080.086589
10.002933,7,2080.140795
0.002926,8,2080.212285
0.002929,8,2080.281729
0.002936,8,2080.342116
-19.997488,9,2080.404783
0.002516,7,2080.464633
-29.997137,11,2080.555358
-9.997069,9,2080.620599
0.00254,7,2080.669813
10.002884,7,2080.728496
10.002916,7,2080.789499
0.002918,8,2080.864108
-9.997065,9,2080.935586
-9.997036,9,2080.999128
10.002966,7,2081.063429
0.002942,8,2081.124684
0.002934,8,2081.190671
-9.9971,9,2081.261542
-9.997051,9,2081.337392
0.002934,8,2081.3975
10.002895,7,2081.450092
-19.997019,10,2081.534024
0.002521,7,2081.594417
10.002922,7,2081.648487
0.002568,7,2081.70374
-9.997064,9,2081.777455
10.002893,7,2081.8574
10.002579,6,2081.905499
10.002522,6,2081.948635
-9.997113,9,2082.025801
10.002527,6,2082.087836
10.002948,7,2082.145274
-9.997099,9,2082.213412
10.002956,7,2082.277446
0.002517,7,2082.340088
0.002534,7,2082.401411
-9.997767,8,2082.461855
0.00292,8,2082.526608
10.002931,7,2082.589872
0.002948,8,2082.651832
0.002564,7,2082.704785
10.002974,7,2082.761455
0.002901,8,2082.832356
0.002913,8,2082.900807
0.002892,8,2082.960984
10.002918,7,2083.019012
10.002539,6,2083.069685
0.002926,8,2083.129757
10.002937,7,2083.178245
10.002515,6,2083.223057
10.002921,7,2083.302059
-9.997482,8,2083.358638
10.00255,6,2083.400495
0.002938,8,2083.463474
10.00252,6,2083.518168
0.002895,8,2083.578156
10.002909,7,2083.628982
0.002902,8,2083.69562
10.002517,6,2083.74666
10.002946,7,2083.799032
10.002949,7,2083.850961
0.002522,7,2083.920971
10.002955,7,2083.985496
0.002999,8,2084.043196
0.002542,7,2084.095068
0.002944,8,2084.158137
0.002968,8,2084.230928
10.002526,6,2084.272878
10.002954,7,2084.323508
0.002947,8,2084.388763
10.002904,7,2084.447563
10.00256,6,2084.492519
-9.99704,9,2084.562288
10.002975,7,2084.618962
-9.997051,9,2084.68934
10.002524,6,2084.735546
10.002924,7,2084.788132
-19.997164,10,2084.864491
10.002966,7,2084.931156
0.002914,8,2084.992466
0.002924,8,2085.052349
10.002572,6,2085.099869
-9.997031,9,2085.176185
10.002865,7,2085.227512
10.002947,7,2085.284108
10.002867,7,2085.34361
10.002544,6,2085.399305
10.002922,7,2085.453551
10.002937,7,2085.508136
0.00253,7,2085.569695
10.002532,6,2085.628173
0.002586,7,2085.682594
10.003006,7,2085.736328
-9.997073,9,2085.806637
10.002932,7,2085.86934
10.002539,6,2085.913116
-9.9971,9,2085.986833
0.002942,8,2086.054437
10.0029,7,2086.117153
10.002554,6,2086.169644
10.002888,7,2086.218344
-9.997077,9,2086.291243
0.002977,8,2086.358793
0.002954,8,2086.420641
10.002844,7,2086.474091
10.002944,7,2086.535011
0.002874,8,2086.60392
0.002922,8,2086.664416
10.002944,7,2086.715613
0.002912,8,2086.778748
0.002983,8,2086.850633
10.002538,6,2086.895988
10.002901,7,2086.957758
0.002943,8,2087.021661
10.002906,7,2087.082639
10.002528,6,2087.12535
10.002962,7,2087.177478
10.00253,6,2087.22338
10.00292,7,2087.289685
10.002518,6,2087.335151
10.002921,7,2087.390545
0.002522,7,2087.446476
-9.99743,8,2087.513676
0.002932,8,2087.573837
0.002964,8,2087.630053
0.002942,8,2087.693833
0.002912,8,2087.760009
10.002931,7,2087.813704
-9.997462,8,2087.870852
0.002849,8,2087.932394
10.00252,6,2087.993658
0.002981,8,2088.051534
0.002542,7,2088.104426
-9.997074,9,2088.182387
10.002541,6,2088.230263
10.00292,7,2088.281178
10.002976,7,2088.332797
0.002536,7,2088.382496
10.002933,7,2088.446245
0.002913,8,2088.508216
0.002954,8,2088.569795
10.002935,7,2088.622101
-9.997089,9,2088.700914
10.00315,8,2088.764631
-9.997051,9,2088.831808
0.002901,8,2088.891666
10.002994,7,2088.951419
10.002547,6,2089.007577
10.002518,6,2089.051111
10.002948,7,2089.110051
10.002966,7,2089.169918
10.002531,6,2089.212405
10.002959,7,2089.262869
10.002923,7,2089.315937
-9.997053,9,2089.391449
10.002974,7,2089.451112
10.002932,7,2089.502285
0.002935,8,2089.562362
10.002881,7,2089.620218
10.00253,6,2089.666284
0.002515,7,2089.714399
10.002904,7,2089.766199
10.002868,7,2089.827017
10.002931,7,2089.88327
0.002947,8,2089.940609
10.002935,7,2089.992685
10.002574,6,2090.052001
0.002812,8,2090.110974
0.002537,7,2090.161474
-9.997033,9,2090.224353
0.002931,8,2090.2913
-9.99745,8,2090.351857
0.002557,7,2090.403164
-9.997456,8,2090.460746
10.002547,6,2090.511503
10.002975,7,2090.567026
0.002523,7,2090.621382
0.003005,8,2090.679042
0.002904,8,2090.744304
0.002534,7,2090.793472
10.002959,7,2090.850653
10.002948,7,2090.903294
-9.996928,9,2090.977251
10.002532,6,2091.031204
10.00295,7,2091.081971
0.002553,7,2091.134651
0.00252,7,2091.198126
10.002941,7,2091.321654
0.002955,8,2091.379627
10.002909,7,2091.436521
0.002604,7,2091.49524
-9.997064,9,2091.560961
-9.997031,9,2091.62812
0.002523,7,2091.684523
10.002847,7,2091.743116
