#{"t_start": 1667235499.4108922, "env_id": null}
r,l,t
-12.0,9,773.314166
-153.0,24,773.478859
-142.0,22,773.632766
-72.0,15,773.741409
-32.0,11,773.830783
-42.0,12,773.932465
-42.0,12,774.020843
-62.0,14,774.136023
-22.0,10,774.211442
-92.0,17,774.333873
-102.0,18,774.465103
-32.0,11,774.560875
-72.0,15,774.683744
-102.0,18,774.825397
-42.0,12,774.92634
-52.0,13,775.013063
-22.0,10,775.094862
-52.0,13,775.194605
-62.0,14,775.290535
-82.0,16,775.406604
-72.0,15,775.513348
-122.0,20,775.658789
-85.333333,17,775.778127
-102.333333,19,775.906861
-52.0,13,776.013212
-52.0,13,776.105228
-32.0,11,776.190346
-32.0,11,776.268982
-32.0,11,776.356727
-172.0,25,776.52794
-62.0,14,776.630107
-12.0,9,776.69649
-72.0,15,776.804892
-52.0,13,776.896643
-82.0,16,777.020862
-42.0,12,777.114213
-42.0,12,777.204517
-62.0,14,777.306814
-52.0,13,777.40409
-62.5,14,777.505175
-82.0,16,777.625789
-42.333333,13,777.723152
-22.0,10,777.797829
-52.0,13,777.890816
-92.0,17,778.021978
-22.0,10,778.093667
-92.0,17,778.217632
-32.0,11,778.300114
-52.0,13,778.400261
-62.583333,14,778.496352
-22.0,10,778.567494
-52.75,13,778.667791
-72.0,15,778.771577
-52.0,13,778.866256
-32.0,11,778.945479
-53.0,14,779.060421
-22.0,10,779.138037
-22.0,10,779.215071
-112.333333,20,779.353807
-102.0,18,779.480505
-122.0,20,779.626049
-82.833333,16,779.73688
-52.0,13,779.826279
-42.0,12,779.921415
-32.0,11,780.016952
-52.0,13,780.109939
-52.0,13,780.201135
-172.0,25,780.372571
-42.0,12,780.465722
-122.0,20,780.607524
-32.0,11,780.68863
-42.0,12,780.77017
-42.0,12,780.864452
-92.0,17,780.985677
-52.0,13,781.093375
-42.0,12,781.176153
-51.916667,14,781.279844
-893.0,98,781.94516
-32.0,11,782.01866
-2.0,8,782.082466
-12.0,9,782.171178
-62.0,14,782.26927
-132.0,21,782.412528
-22.0,10,782.482092
-92.0,17,782.603287
-92.0,17,782.724669
-84.666667,17,782.841603
8.0,7,782.890676
-72.0,15,782.998002
-32.0,11,783.089355
-42.0,12,783.172828
-23.75,9,783.243202
-42.0,12,783.332916
-72.0,15,783.435086
-43.0,12,783.523217
-102.0,18,783.645562
-54.0,14,783.751636
-52.0,13,783.842749
-162.0,24,784.01256
-22.0,10,784.090152
-2.0,8,784.157717
-162.0,24,784.32395
-82.0,16,784.441691
-12.0,9,784.507203
-52.0,13,784.603752
-85.333333,17,784.721401
-22.0,10,784.796167
-13.25,9,784.863658
-2.0,8,784.932468
-32.0,11,785.010549
-22.0,10,785.087761
-42.0,12,785.206048
-12.0,9,785.285668
-92.0,17,785.412443
-42.0,12,785.50592
-12.0,9,785.57678
-2.0,8,785.641829
-32.0,11,785.730205
-122.0,20,785.874532
-52.0,13,785.96852
-42.0,12,786.058503
-32.0,11,786.154061
-92.0,17,786.277077
-42.0,12,786.368395
-72.0,15,786.480238
-32.0,11,786.552494
-82.0,16,786.673204
-32.0,11,786.756823
-54.0,14,786.861282
-152.0,23,787.019946
-132.0,21,787.181751
-172.0,25,787.355803
-52.0,13,787.452069
-72.0,15,787.552047
-52.0,13,787.646142
-82.0,16,787.75867
-72.0,15,787.872642
8.0,7,787.924521
-82.0,16,788.035492
-22.0,10,788.111249
-42.0,12,788.214073
-82.0,16,788.326833
-52.0,13,788.415056
-152.833333,23,788.57977
-62.0,14,788.687044
-52.0,13,788.775691
-52.0,13,788.870558
-82.0,16,788.989866
-72.0,15,789.10429
-2.0,8,789.162497
-72.0,15,789.281178
-42.0,12,789.375442
-62.0,14,789.475371
-72.0,15,789.593759
-52.0,13,789.682173
-22.0,10,789.768657
-92.0,17,789.888799
-22.0,10,789.962818
-32.833333,12,790.051446
-42.0,12,790.14774
-22.0,10,790.233273
-72.0,15,790.340575
-12.0,9,790.409425
-32.0,11,790.494586
-42.916667,12,790.586703
-23.083333,11,790.674671
-64.5,15,790.78004
-72.0,15,790.888936
-32.0,11,790.975972
-72.0,15,791.081266
-122.0,20,791.234854
-22.0,10,791.310728
-64.666667,15,791.425667
-42.416667,12,791.510874
-22.0,10,791.58284
-92.0,17,791.699752
-72.0,15,791.813236
-83.333333,17,791.936831
-2.0,8,791.992725
-62.0,14,792.099206
-32.0,11,792.190161
-43.0,13,792.283899
-32.0,11,792.364894
-72.0,15,792.474021
-32.0,11,792.557146
-72.0,15,792.664286
-52.0,13,792.763696
-62.0,14,792.86311
-32.0,11,792.947519
-42.0,12,793.035325
-72.5,15,793.140665
-62.0,14,793.255917
-42.0,12,793.352096
-32.0,11,793.424828
-72.0,15,793.536932
-42.0,12,793.624698
-62.0,14,793.733948
-32.0,11,793.820626
-82.0,16,793.940349
-32.0,11,794.017525
-22.0,10,794.1032
-242.0,32,794.331267
-86.0,17,794.445572
-72.0,15,794.555443
-62.916667,14,794.654158
-62.0,14,794.74946
-82.0,16,794.866194
-12.0,9,794.944464
-62.0,14,795.05224
-12.0,9,795.125238
-22.0,10,795.195066
-152.0,23,795.366902
-62.0,14,795.466615
-42.0,12,795.548545
-42.0,12,795.634198
-92.5,18,795.768676
-52.0,13,795.87029
-52.0,13,795.958864
-32.5,11,796.038807
-42.666667,12,796.131378
-23.916667,11,796.213384
-22.0,10,796.283547
-42.0,12,796.382073
-32.0,11,796.47067
-42.0,12,796.56367
-82.0,16,796.676248
-2.0,8,796.731909
-62.0,14,796.838905
-21.833333,11,796.920918
-92.0,17,797.118518
-22.0,10,797.191259
-102.0,18,797.323144
-82.0,16,797.439355
-32.0,11,797.513091
-132.0,21,797.666464
-2.0,8,797.722242
-52.0,13,797.812224
-82.0,16,797.927632
-22.5,10,797.996181
-22.583333,10,798.073407
-12.0,9,798.144165
-32.0,11,798.219498
-22.0,10,798.289867
-63.5,13,798.397069
-42.0,12,798.485531
-22.0,10,798.55566
-52.0,13,798.655508
-72.0,15,798.765695
-62.0,14,798.870332
-122.0,20,799.01754
-52.0,13,799.111136
-42.0,12,799.192999
-72.0,15,799.300421
-12.0,9,799.381399
-52.0,13,799.469645
-52.0,13,799.563864
-22.0,10,799.64311
-112.0,19,799.779625
-12.0,9,799.843119
-82.0,16,799.956226
-22.0,10,800.031609
-92.0,17,800.148643
-1233.833333,132,801.045564
-72.0,15,801.148514
-12.0,9,801.234785
-72.0,15,801.356827
-212.0,29,801.591733
-82.25,17,801.716521
-52.0,13,801.825316
-32.0,11,801.904565
-52.0,13,801.99689
-82.0,16,802.115909
-22.916667,10,802.200031
-82.0,16,802.311333
-52.0,13,802.415382
-22.0,10,802.484438
-73.166667,15,802.598326
-42.0,12,802.690412
-52.833333,13,802.77702
-102.0,18,802.908669
-133.833333,22,803.058376
-72.0,15,803.174456
-32.0,11,803.253634
-12.0,9,803.322854
-62.0,14,803.436804
-22.0,10,803.503237
-63.083333,14,803.609227
-92.0,17,803.726573
-42.0,12,803.819298
-102.333333,18,803.946157
-32.0,11,804.025234
-32.0,11,804.114996
-32.0,11,804.19878
-62.0,14,804.290016
-132.0,21,804.459984
-92.0,17,804.579615
-62.833333,14,804.684153
-122.0,20,804.831074
-92.0,17,804.947131
-125.333333,21,805.098799
-72.0,15,805.207023
-62.666667,14,805.304727
-22.0,10,805.378428
-32.0,11,805.470035
-72.0,15,805.582209
-42.0,12,805.670662
-47.333333,13,805.767475
-42.0,12,805.858864
-42.0,12,805.950733
-2.0,8,806.015798
-22.0,10,806.090949
-72.0,15,806.196262
-42.0,12,806.296164
-12.0,9,806.36032
-42.0,12,806.448093
-42.0,12,806.546379
-63.416667,15,806.651006
-32.0,11,806.728107
-102.0,18,806.862544
-123.166667,20,806.998513
-12.0,9,807.068425
-102.0,18,807.196109
-102.0,18,807.326005
-42.0,12,807.417252
-122.0,20,807.568423
-32.0,11,807.650452
-43.0,11,807.722443
-52.0,13,807.828508
-12.0,9,807.897977
-32.0,11,807.9749
-72.0,15,808.079114
-2.583333,8,808.146149
-152.0,23,808.31272
-62.0,14,808.413304
-52.0,13,808.499305
-92.0,17,808.622461
-12.0,9,808.695222
-42.0,12,808.776015
-12.0,9,808.847982
-92.0,17,808.974108
-62.0,14,809.074402
-24.0,11,809.154727
-32.0,11,809.240895
-52.0,13,809.335989
-172.0,25,809.515842
-82.0,16,809.64731
-42.0,12,809.738443
-52.0,13,809.831709
-12.0,9,809.901813
-62.0,14,810.00046
-22.0,10,810.072564
-52.0,13,810.173876
-42.0,12,810.26507
-2.0,8,810.323369
-112.0,19,810.460681
-52.0,13,810.567972
-22.0,10,810.648901
-22.0,10,810.723105
-62.0,14,810.828908
-52.0,13,810.927153
-62.0,14,811.028914
-42.0,12,811.123986
-22.0,10,811.204079
-72.416667,15,811.314395
-22.0,10,811.389276
-73.833333,15,811.49622
-62.0,14,811.606037
-32.0,11,811.681556
-52.0,13,811.854628
-112.0,19,811.989508
-82.5,16,812.103884
-12.0,9,812.167202
-42.0,12,812.258738
-102.833333,19,812.39744
-562.75,65,812.858913
-52.0,13,812.9498
-52.0,13,813.051595
-42.0,12,813.144533
-32.0,11,813.222306
-102.0,18,813.351651
-82.0,16,813.474001
-32.333333,11,813.554716
-72.833333,15,813.668729
-72.0,15,813.777107
-82.0,16,813.898652
-12.0,9,813.962845
-92.0,17,814.095678
-102.0,18,814.223205
-2.0,8,814.290992
-32.0,11,814.376421
-22.0,10,814.453403
-55.666667,14,814.552279
-22.0,10,814.638619
-102.166667,18,814.764898
-122.0,20,814.904478
-32.0,11,814.985673
-73.083333,16,815.10288
-42.0,12,815.190265
-22.0,10,815.25683
-72.0,15,815.363552
-112.0,19,815.497605
-92.0,17,815.620459
-72.0,15,815.741853
-182.0,26,815.921524
-52.0,13,816.026825
-62.0,14,816.125306
-22.0,10,816.20211
-72.0,15,816.314928
-82.0,16,816.433604
-22.0,10,816.504482
-86.75,17,816.62422
-92.0,17,816.756529
-92.0,17,816.87738
-12.0,9,816.942388
-102.0,18,817.073368
-22.0,10,817.161587
-62.0,14,817.266625
-82.0,16,817.383446
-42.0,12,817.466386
-12.0,9,817.541259
-82.0,16,817.654977
-42.0,12,817.743308
-12.0,9,817.81342
-12.0,9,817.881253
-102.0,18,818.011598
-72.0,15,818.12124
-33.333333,12,818.206945
-92.0,17,818.341164
-52.0,13,818.439201
-12.0,9,818.502428
-52.0,13,818.599022
-22.0,10,818.677704
-32.0,11,818.773782
-72.0,15,818.87743
-2.0,8,818.937785
-22.0,10,819.014357
-93.25,18,819.142778
-32.0,11,819.236118
-52.0,13,819.325354
-22.0,10,819.406322
-52.0,13,819.503207
-22.0,10,819.715161
-12.666667,9,819.787689
-12.0,9,819.850339
-122.0,20,819.992216
-42.0,12,820.075425
-12.0,9,820.141409
-82.0,16,820.259544
-62.0,14,820.366708
-82.0,16,820.482517
8.0,7,820.53171
-75.333333,16,820.647163
-113.166667,20,820.79893
-42.0,12,820.887732
-22.0,10,820.957282
-92.0,17,821.075794
-22.0,10,821.16148
-112.0,19,821.295662
-22.0,10,821.36415
-62.0,14,821.468987
-92.0,17,821.598547
-135.5,22,821.755748
-52.0,13,821.863509
-33.0,10,821.930252
-73.25,14,822.035195
-42.0,12,822.127677
-42.5,13,822.216727
-62.0,14,822.32258
-32.0,11,822.409518
-92.0,17,822.526935
-32.0,11,822.612304
-42.0,12,822.702703
-42.0,12,822.80352
-92.0,17,822.925019
-42.833333,12,823.009019
-32.0,11,823.088693
-32.0,11,823.173755
-32.0,11,823.248858
-32.666667,12,823.335119
-22.0,10,823.411241
-72.0,15,823.526448
-82.0,16,823.638927
-12.0,9,823.705203
-52.0,13,823.806117
-12.0,9,823.881068
-12.0,9,823.942997
-186.833333,27,824.141228
-36.25,12,824.223707
-103.0,19,824.357504
-93.333333,18,824.479553
-72.0,15,824.591105
-102.0,18,824.715289
-44.666667,13,824.817345
-42.0,12,824.907109
-82.0,16,825.014667
-72.0,15,825.121751
-62.0,14,825.228254
-22.0,10,825.295757
-35.333333,12,825.386531
-52.0,13,825.480994
-23.833333,11,825.568308
-42.0,12,825.659907
-72.0,15,825.775076
-62.75,14,825.889893
-12.0,9,825.960941
-52.0,13,826.053016
-12.0,9,826.123173
-82.0,16,826.244666
-72.0,15,826.356464
-62.0,14,826.470839
-14.583333,10,826.541769
-62.0,14,826.645647
-12.0,9,826.719591
-92.0,17,826.921154
-61.666667,15,827.025442
-63.25,14,827.119442
-62.0,14,827.22434
-42.0,12,827.307343
-62.0,14,827.408412
-123.583333,21,827.560978
-82.0,16,827.675772
-92.0,17,827.805373
-22.0,10,827.880477
-62.0,14,827.986507
-16.0,10,828.063363
-52.0,13,828.161864
-142.0,22,828.316789
-52.0,13,828.411476
-92.0,17,828.534343
-12.0,9,828.601411
-32.0,11,828.68485
-32.0,11,828.764151
-62.0,14,828.871172
-52.0,13,828.969238
-102.0,18,829.095709
-12.0,9,829.160486
-35.333333,12,829.252937
-23.083333,11,829.332832
-72.0,15,829.437268
-12.0,9,829.507223
-156.0,24,829.683056
-52.0,13,829.784161
-102.0,18,829.911291
-53.166667,13,830.013885
-102.0,18,830.155584
-82.0,16,830.269025
-22.0,10,830.339729
-12.0,9,830.415167
-42.0,12,830.508302
-32.0,11,830.581497
-22.0,10,830.65716
-72.0,15,830.769478
-92.0,17,830.892902
-22.0,10,830.968567
-52.0,13,831.065774
-52.0,13,831.161075
-32.0,11,831.24673
-2.0,8,831.310974
-22.0,10,831.382976
-42.0,12,831.473619
-32.0,11,831.563124
-22.0,10,831.645679
-22.0,10,831.720046
-32.0,11,831.804876
-102.0,18,831.958189
-52.0,13,832.07761
-162.0,24,832.266866
-32.0,11,832.360308
-92.0,17,832.492798
-72.0,15,832.608249
-84.666667,17,832.730488
-102.0,18,832.865222
-82.0,16,832.984172
-32.0,11,833.065759
-424.083333,51,833.427561
-32.0,11,833.527569
-12.0,9,833.645574
-82.0,16,833.8591
-42.333333,12,834.025359
-62.0,14,834.225491
-22.0,10,834.364487
-32.0,11,834.519924
-22.0,10,834.67116
-62.0,14,834.856314
-12.416667,9,834.98282
-22.0,10,835.145601
-72.0,15,835.356055
-92.0,17,835.590197
-92.0,17,835.811351
-42.0,12,835.917483
-265.333333,35,836.173996
-32.0,11,836.251525
-102.0,18,836.378203
-53.25,13,836.476689
-95.333333,18,836.612885
-102.0,18,836.735851
-52.0,13,836.838563
-102.0,18,836.969584
-63.75,15,837.078995
-43.416667,13,837.180656
-22.0,10,837.260904
-92.666667,17,837.393833
-112.0,19,837.532284
-82.0,16,837.650542
-22.0,10,837.730929
-32.0,11,837.820235
-42.0,12,837.9099
-32.0,11,837.991988
-72.0,15,838.102494
-122.0,20,838.253131
-52.0,13,838.352111
-72.0,15,838.454354
-32.0,11,838.54945
-52.0,13,838.644922
-22.0,10,838.724073
-12.0,9,838.793182
-42.0,12,838.885116
-102.0,18,839.023193
-42.0,12,839.113921
-52.0,13,839.212789
-52.0,13,839.314324
-22.0,10,839.393649
8.0,7,839.439892
-2.0,8,839.496802
-52.5,14,839.604061
-182.833333,26,839.780043
-32.0,11,839.872507
-45.083333,13,839.965364
-102.0,18,840.100687
-42.0,12,840.191339
-32.0,11,840.267545
-22.166667,10,840.343512
-132.0,21,840.492925
-72.0,15,840.60114
-112.0,19,840.733942
-52.0,13,840.834408
-22.0,10,840.916233
-72.0,15,841.022759
-42.0,12,841.114206
-42.0,12,841.211162
-122.0,20,841.35819
-42.0,12,841.446534
-72.583333,15,841.552106
-12.0,9,841.626122
-42.0,12,841.719913
-32.0,11,841.800983
-12.0,9,841.866714
-72.0,15,841.979705
-72.0,15,842.093798
-72.0,15,842.20255
-12.0,9,842.273189
-22.0,10,842.347998
-42.0,12,842.443833
-92.0,17,842.571642
-112.0,19,842.705916
-72.0,15,842.814157
-122.333333,21,842.97419
-22.0,10,843.054588
-32.0,11,843.141977
-12.0,9,843.212722
-42.0,12,843.310639
-72.0,15,843.42402
-32.0,11,843.500341
-32.0,11,843.58506
-92.0,17,843.708053
-54.25,14,843.816044
-82.0,16,843.935553
-72.0,15,844.050689
-2.0,8,844.119873
-62.0,14,844.222836
-82.0,16,844.347239
-62.0,14,844.456626
-42.0,12,844.550112
-92.0,17,844.669524
-2.0,8,844.731607
-72.0,15,844.853707
-22.0,10,844.929856
-62.0,14,845.023791
-62.0,14,845.126436
-142.0,22,845.304395
-2.583333,8,845.37831
-2.0,8,845.442035
-62.0,14,845.542749
-32.0,11,845.629736
-42.0,12,845.716592
-32.0,11,845.803815
-83.083333,16,845.915087
-22.0,10,845.989404
-22.0,10,846.070976
-32.0,11,846.149764
-2.0,8,846.215118
-92.0,17,846.349091
-122.0,20,846.500283
-32.0,11,846.583487
-12.0,9,846.6527
-52.0,13,846.742809
-82.0,16,846.869301
-92.0,17,846.991043
-42.0,12,847.074247
-32.0,11,847.157544
-32.0,11,847.237774
-32.0,11,847.322826
-72.0,15,847.424757
8.0,7,847.480526
-42.0,12,847.571439
-24.666667,11,847.647018
-82.0,16,847.7625
-22.0,10,847.83883
-32.0,11,847.927323
-42.0,12,848.016606
-32.0,11,848.106901
-22.0,10,848.183316
-332.75,41,848.468113
-32.0,11,848.543597
-33.083333,11,848.620855
-72.0,15,848.728122
-22.0,10,848.805739
-12.0,9,848.869107
-202.0,28,849.057002
-73.0,15,849.163354
-102.0,18,849.294614
-995.166667,108,850.03381
-22.583333,11,850.110392
-62.0,14,850.206381
-22.0,10,850.293482
-32.0,11,850.378839
-52.0,13,850.468907
-42.0,12,850.556989
-82.0,16,850.680231
-2.0,8,850.736284
-142.0,22,850.881707
-72.0,15,850.991422
-22.0,10,851.06905
-62.0,14,851.165073
-72.0,15,851.268216
-22.0,10,851.346081
8.0,7,851.412654
-82.0,16,851.530352
-72.416667,15,851.634524
-62.0,14,851.730456
-92.0,17,851.864617
-102.0,18,851.993278
-42.0,12,852.080163
-162.0,24,852.252528
-62.0,14,852.35705
-32.0,11,852.443382
-42.0,12,852.537917
-32.0,11,852.618793
-42.666667,12,852.710683
-32.0,11,852.798909
8.0,7,852.858588
-42.0,12,852.945199
-52.0,13,853.041289
-42.0,12,853.140524
-2.0,8,853.202882
-32.0,11,853.286308
-132.0,21,853.446126
-2.0,8,853.509577
-52.0,13,853.598487
-132.0,21,853.747494
-42.0,12,853.833052
-82.0,16,853.937432
-42.0,12,854.024871
-62.0,14,854.128115
-112.0,19,854.268365
-32.0,11,854.358704
-132.0,21,854.5171
-42.0,12,854.60672
-22.0,10,854.686895
-92.0,17,854.806004
-101.5,19,854.940528
-12.0,9,855.003341
-52.0,13,855.107892
-22.0,10,855.180812
-33.583333,12,855.26252
-22.0,10,855.338003
-42.75,12,855.424542
-42.0,12,855.515322
-54.333333,14,855.620019
-71.75,16,855.731259
-22.0,10,855.808283
-62.0,14,855.913186
-32.0,11,855.990366
-62.0,14,856.092371
-82.0,16,856.212327
-12.0,9,856.273876
-42.0,12,856.363527
-142.0,22,856.530315
-72.0,15,856.64358
-62.0,14,856.750116
-72.0,15,856.856072
-72.0,15,856.956115
-72.0,15,857.071733
-12.0,9,857.134487
-12.0,9,857.207217
-52.0,13,857.303508
-32.0,11,857.391512
-92.0,17,857.514631
-72.0,15,857.621979
-72.0,15,857.740726
-2.0,8,857.802879
-32.0,11,857.883408
-72.0,15,857.99104
-52.0,13,858.085916
-92.0,17,858.213783
-32.916667,11,858.291244
-42.0,12,858.376278
-82.0,16,858.488157
-2.0,8,858.556767
-42.0,12,858.637897
-62.0,14,858.739035
-22.0,10,858.812552
-2.0,8,858.881214
-62.0,14,858.987466
-32.0,11,859.066724
-32.0,11,859.149847
-32.0,11,859.235693
-42.0,12,859.324564
-12.5,9,859.390138
-52.0,13,859.48524
-53.0,13,859.598863
-62.0,14,859.698166
-52.0,13,859.79158
-42.0,12,859.884958
-42.0,12,859.976227
-2.0,8,860.032355
-82.0,16,860.147726
-42.0,12,860.237118
-32.0,11,860.328386
-32.0,11,860.412884
-102.0,18,860.543833
-82.0,16,860.666288
-2.0,8,860.730127
-32.0,11,860.818117
-72.0,15,860.927312
-32.0,11,861.009204
-122.0,20,861.156098
-92.0,17,861.276109
-112.0,19,861.414761
-122.0,20,861.569783
-143.416667,22,861.726443
-122.0,20,861.865921
-102.0,18,861.997705
-42.0,12,862.08883
-42.0,12,862.186944
-32.0,11,862.285679
-102.0,18,862.438852
-32.0,11,862.535511
-102.0,18,862.687529
-22.0,10,862.775254
-12.0,9,862.84692
-42.0,12,862.94616
-32.0,11,863.033737
-12.0,9,863.10239
-42.0,12,863.210389
-112.0,19,863.355048
-46.166667,13,863.455646
-42.0,12,863.542253
-41.166667,13,863.64774
-62.0,14,863.757543
-62.0,14,863.868138
-52.0,13,863.961812
-122.0,20,864.123653
-32.0,11,864.203183
-22.0,10,864.28036
-12.0,9,864.351567
-32.0,11,864.437415
8.0,7,864.487516
-42.5,12,864.585885
-22.0,10,864.662606
-122.0,20,864.808509
-2.0,8,864.866208
-92.0,17,864.996253
-22.0,10,865.074572
-72.0,15,865.179122
-42.416667,12,865.265001
-62.0,14,865.379194
-62.0,14,865.470582
-2.0,8,865.534421
-142.0,22,865.698928
-92.0,17,865.826817
-12.0,9,865.890532
-32.083333,12,865.978616
-62.0,14,866.086742
-32.0,11,866.171223
-72.0,15,866.280692
-82.25,17,866.406754
-112.0,19,866.537571
-62.0,14,866.646985
-92.5,17,866.773458
-22.0,10,866.846882
-72.0,15,866.953251
-52.0,13,867.051672
-82.416667,16,867.170166
-102.0,18,867.305586
-22.0,10,867.382848
-42.0,12,867.476173
-62.0,14,867.578224
-32.0,11,867.659153
-32.0,11,867.758296
-72.0,15,867.867359
-62.0,14,867.964283
-32.0,11,868.045106
-32.0,11,868.126436
-2.0,8,868.194642
-12.0,9,868.265721
-82.0,16,868.378508
-92.0,17,868.495624
-62.333333,14,868.598243
-32.0,11,868.676936
-52.0,13,868.780536
-22.583333,10,868.858852
-32.416667,11,868.943821
-82.0,16,869.055958
-22.0,10,869.135546
-42.0,12,869.227366
-32.0,11,869.311815
-3.75,7,869.366738
-42.0,12,869.456487
-93.5,16,869.567608
-51.666667,14,869.676337
-82.0,16,869.796009
-42.0,12,869.87702
-32.0,11,869.959839
-92.0,17,870.0919
-52.5,13,870.187382
-12.0,9,870.252906
-72.666667,15,870.359405
-72.0,15,870.47207
-74.0,16,870.585879
-62.0,14,870.688023
-72.0,15,870.807896
-32.0,11,870.891556
-62.0,14,870.988951
-22.0,10,871.062758
-42.0,12,871.155477
-52.75,14,871.258736
-72.0,15,871.366313
-72.0,15,871.478204
-34.833333,12,871.562259
-22.0,10,871.640142
-62.0,14,871.74322
-82.0,16,871.87264
-72.0,15,871.980398
-2.0,8,872.046643
-42.0,12,872.140318
8.0,7,872.197444
-2.0,8,872.254039
-52.0,13,872.352367
-32.0,11,872.439511
-32.0,11,872.519384
-122.5,20,872.662756
-84.0,17,872.866698
-32.0,11,872.9548
-132.0,21,873.11049
-42.0,12,873.196215
-92.0,17,873.316987
-64.583333,15,873.426863
-12.0,9,873.492987
-32.0,11,873.577492
-53.0,13,873.675767
-122.0,20,873.823498
-42.0,12,873.916023
-72.0,15,874.020552
-32.0,11,874.108505
-42.0,12,874.202897
-1373.416667,146,875.210678
-32.0,11,875.288692
-22.0,10,875.364842
-53.166667,13,875.455625
-62.0,14,875.548995
-32.0,11,875.630414
-62.0,14,875.73577
-42.0,12,875.821213
-72.0,15,875.937934
-32.0,11,876.017069
-62.0,14,876.132459
-62.0,14,876.236406
-82.0,16,876.351109
-82.0,16,876.464291
-22.0,10,876.537101
-22.0,10,876.616065
-102.0,18,876.742486
-102.0,18,876.879499
-82.0,16,877.001788
-22.0,10,877.070756
-12.0,9,877.146014
-22.0,10,877.22192
-32.0,11,877.307265
-12.0,9,877.374915
-42.0,12,877.461284
-52.0,13,877.552987
-132.0,21,877.70569
-102.0,18,877.838326
-52.0,14,877.952717
-32.0,11,878.03058
-886.5,97,878.686166
-22.0,10,878.763703
-12.0,9,878.826078
-72.0,15,878.939713
-72.0,15,879.049468
-12.0,9,879.114211
-22.0,10,879.190378
-12.0,9,879.264649
-102.0,18,879.533917
-32.0,11,879.611897
-52.0,13,879.697884
-32.0,11,879.783694
-102.0,18,879.914123
-72.0,15,880.031217
-22.0,10,880.104752
-22.0,10,880.177261
-82.0,16,880.307723
-42.0,12,880.398914
-133.75,21,880.544998
-72.0,15,880.656461
-52.0,13,880.752729
-82.0,16,880.870549
-62.0,14,880.982271
-3.666667,8,881.037828
-42.0,12,881.126247
8.0,7,881.175751
7.416667,7,881.233443
-22.0,10,881.304683
-32.0,11,881.386343
-2.0,8,881.447793
-62.0,14,881.540831
-52.0,13,881.637174
-22.0,10,881.716944
-62.0,14,881.806909
-152.0,23,881.976988
-32.0,11,882.055134
-32.0,11,882.142935
-132.916667,22,882.294726
-62.0,14,882.400956
-32.0,11,882.479398
-52.0,13,882.577886
-42.0,12,882.666227
-42.0,12,882.746253
-22.0,10,882.81957
-92.0,17,882.943301
-22.0,10,883.020199
-42.0,12,883.108274
-22.0,10,883.184247
-62.0,14,883.292425
-132.0,21,883.440775
-62.0,14,883.546447
-12.0,9,883.610364
-22.0,10,883.685303
-92.0,17,883.813478
-43.5,12,883.899308
-52.0,13,883.986994
-42.0,12,884.088147
-72.0,15,884.194283
-12.416667,9,884.258765
-55.166667,14,884.361298
-52.0,13,884.461754
-82.0,16,884.582856
-42.0,12,884.668305
-102.0,18,884.802634
-102.0,18,884.935741
-42.0,12,885.026076
-44.666667,13,885.119039
-12.0,9,885.188686
-42.0,12,885.278489
-42.0,12,885.364011
-2.0,8,885.429883
-62.0,14,885.54099
-132.0,21,885.688321
-122.0,20,885.827424
-61.916667,15,885.942069
-62.0,14,886.043061
-23.083333,10,886.131937
-72.0,15,886.239888
-22.0,10,886.319767
-32.0,11,886.404904
-142.0,22,886.572438
-42.0,12,886.658788
-12.0,9,886.722071
-22.0,10,886.803591
-22.0,10,886.885165
-32.0,11,886.962251
-132.0,21,887.124762
-32.0,11,887.199133
-44.083333,13,887.294712
-12.0,9,887.367032
-12.0,9,887.428086
-2.0,8,887.484876
-2.0,8,887.548423
-42.0,12,887.640284
-102.0,18,887.76807
-175.083333,26,887.954317
-22.0,10,888.029307
-22.0,10,888.107629
-72.0,15,888.22066
-2.0,8,888.282171
-94.166667,18,888.408684
-22.0,10,888.489839
-12.5,9,888.552394
8.0,7,888.606501
-42.0,12,888.696947
-62.0,14,888.788403
8.0,7,888.838557
-55.583333,14,888.943573
-52.0,13,889.043764
-92.0,17,889.176213
-2.0,8,889.235407
-52.0,13,889.332189
-32.0,11,889.41583
-82.0,16,889.524195
-32.666667,12,889.610277
-52.0,13,889.704124
-72.0,15,889.81681
-62.0,14,889.91856
-42.0,12,890.001016
-62.0,14,890.106996
-42.0,12,890.214426
-52.0,13,890.301755
-52.0,13,890.395945
-52.0,13,890.50188
-22.0,10,890.575655
-102.0,18,890.703685
-62.0,14,890.810812
-42.0,12,890.897567
-46.0,13,890.997434
-33.083333,12,891.092386
-63.083333,14,891.199133
-12.0,9,891.272309
-52.0,13,891.372869
-42.333333,13,891.464343
-102.0,18,891.594179
-145.333333,23,891.750711
-42.0,12,891.843763
-32.0,11,891.923926
-12.0,9,891.986763
-72.0,15,892.095295
-32.0,11,892.179843
-22.0,10,892.251994
-32.0,11,892.340884
-52.0,13,892.433101
-83.25,16,892.551257
-32.0,11,892.636157
-42.0,12,892.725001
-42.0,12,892.823756
-72.0,15,892.949722
-12.0,9,893.028129
-84.666667,17,893.178011
-92.833333,18,893.324881
-32.0,11,893.421629
-2.0,8,893.484106
-63.333333,15,893.59508
-2.0,8,893.657781
-52.0,13,893.751585
-32.0,11,893.833879
-32.0,11,893.918797
