#{"t_start": 1669313944.8602297, "env_id": null}
r,l,t
-45.919849,13,1535.880378
-45.869801,13,1535.974684
-15.776246,10,1536.045438
-25.86617,11,1536.126135
4.282815,8,1536.187865
4.037235,8,1536.255704
94.707905,9,1536.318681
-25.732193,11,1536.400491
-5.800787,9,1536.462771
-35.638887,12,1536.552644
-5.856192,9,1536.625411
-15.854568,10,1536.705097
-35.797034,12,1536.790632
-45.710265,13,1536.887281
-15.793813,10,1536.964003
-25.800012,11,1537.047259
-75.753438,16,1537.162978
-26.069826,11,1537.257649
-16.026009,10,1537.333126
-45.520734,13,1537.440192
-655.868333,74,1537.97102
-25.525068,11,1538.052101
-5.646605,9,1538.115663
-25.769868,11,1538.193627
-45.717074,13,1538.298695
-15.648495,10,1538.372376
-25.571022,11,1538.453916
-35.704726,12,1538.545782
-15.773185,10,1538.617973
-25.940941,11,1538.704078
-35.585088,12,1538.809601
4.48989,8,1538.872959
-5.733389,9,1538.938722
-25.972244,11,1539.018062
-15.628841,10,1539.095838
-15.705304,10,1539.171217
-5.926119,9,1539.237623
-45.80883,13,1539.352822
-15.466996,10,1539.428211
-15.564822,10,1539.514977
-15.525934,10,1539.594587
-55.740662,14,1539.710926
4.341986,8,1539.78174
-25.692129,11,1539.861399
-5.683071,9,1539.933413
-5.667672,9,1540.000316
-35.623653,12,1540.084816
-85.791607,17,1540.201312
-25.700597,11,1540.282264
-45.66213,13,1540.375037
-15.915645,10,1540.451882
-25.76169,11,1540.529626
-6.02723,9,1540.599172
-15.657908,10,1540.68797
-25.713029,11,1540.778949
-75.840465,16,1540.891889
-5.801002,9,1540.952577
-25.730861,11,1541.03431
-45.497559,13,1541.127419
-5.700848,9,1541.191149
-45.686111,13,1541.294903
-45.782927,13,1541.402304
-65.528058,15,1541.519509
-15.739887,10,1541.591487
4.213098,8,1541.65717
-25.670746,11,1541.740719
-55.718095,14,1541.845445
-35.462399,12,1541.936396
-55.690277,14,1542.040202
-35.660683,12,1542.126838
-65.873547,15,1542.232667
-25.69071,11,1542.309365
-25.684382,11,1542.392203
-35.322787,12,1542.47914
-75.549835,16,1542.591073
-65.847712,15,1542.698188
-25.532652,11,1542.774891
-35.778371,12,1542.869073
-5.664229,9,1542.93502
-5.64899,9,1542.997694
-35.581547,12,1543.084276
-75.751931,16,1543.200512
-45.650511,13,1543.286393
-5.890926,9,1543.361265
-15.60927,10,1543.435503
-15.63998,10,1543.511124
-25.734189,11,1543.583605
-15.857521,10,1543.662702
-55.712188,14,1543.759088
-55.804282,14,1543.86972
-5.617677,9,1543.930117
-55.557245,14,1544.03146
-5.846507,9,1544.09905
-15.494096,10,1544.178647
-35.606299,12,1544.26677
-35.516948,12,1544.353244
-15.772292,10,1544.446524
-35.702375,12,1544.532332
-15.597282,10,1544.603204
-15.627862,10,1544.678253
-3135.473262,332,1546.917575
-15.838324,10,1546.988275
-35.566128,12,1547.067315
-15.762015,10,1547.142003
-75.643,16,1547.258682
-35.877343,12,1547.344881
-25.702422,11,1547.426412
-15.808838,10,1547.499607
-65.87564,15,1547.609583
-35.748475,12,1547.699977
-75.597555,16,1547.824811
-55.750666,14,1547.94232
-35.687259,12,1548.089625
4.43767,8,1548.207935
-25.713284,11,1548.36651
-5.80657,9,1548.515496
-5.589488,9,1548.691117
-25.630171,11,1548.872084
-25.775219,11,1549.048552
-25.832689,11,1549.228832
-75.667202,16,1549.496698
-15.596092,10,1549.654823
-45.535608,13,1549.88077
4.353498,8,1550.011312
-15.832456,10,1550.154962
-45.766224,13,1550.356955
-45.640368,13,1550.52305
-45.595596,13,1550.686985
-35.730453,12,1550.825035
74.512409,11,1550.946556
-15.731346,10,1551.02218
-45.717705,13,1551.109209
-15.572065,10,1551.184512
4.230695,8,1551.251115
-25.642343,11,1551.326527
-15.743827,10,1551.401543
-55.732635,14,1551.499672
-15.834172,10,1551.575665
-25.559031,11,1551.656278
-5.814245,9,1551.721971
-56.517166,14,1551.822763
-35.758846,12,1551.908216
-15.777393,10,1551.986161
-35.803223,12,1552.072235
-15.654618,10,1552.156193
-5.671672,9,1552.224517
-25.723244,11,1552.302388
-35.868588,12,1552.388825
-45.622448,13,1552.478592
-25.585256,11,1552.558989
-65.745517,15,1552.66541
-25.555147,11,1552.746945
-25.900589,11,1552.828815
-45.691865,13,1552.921782
-15.576427,10,1553.000199
-15.56354,10,1553.074028
-35.917579,12,1553.161083
-5.712695,9,1553.23266
-55.957011,14,1553.332168
4.146161,8,1553.395235
-15.827147,10,1553.467087
-5.97417,9,1553.536626
-65.776361,15,1553.640725
-26.02578,11,1553.724362
-5.540038,9,1553.790443
-35.874195,12,1553.881183
-5.825657,9,1553.950864
-25.828738,11,1554.048078
4.082567,8,1554.109331
-5.979101,9,1554.182187
-5.985956,9,1554.245274
-16.004252,10,1554.318605
-25.661941,11,1554.40176
-15.971158,10,1554.476165
-16.006868,10,1554.548219
-35.976933,12,1554.637252
-65.795616,15,1554.744957
-25.840929,11,1554.834412
-25.887652,11,1554.913016
-25.94515,11,1554.991954
-56.021401,14,1555.097578
-75.86451,16,1555.212411
-35.8342,12,1555.292712
-55.827659,14,1555.390406
-5.893445,9,1555.467115
-65.896595,15,1555.574083
-25.914878,11,1555.656267
-26.028159,11,1555.733182
3.99551,8,1555.803436
-585.985522,67,1556.276937
-15.862872,10,1556.347217
-35.844887,12,1556.427707
-25.751412,11,1556.514188
-25.849165,11,1556.592749
-5.771454,9,1556.657382
-15.869561,10,1556.729883
-35.940788,12,1556.81575
-15.761974,10,1556.89283
4.359559,8,1556.953613
-26.031958,11,1557.033842
-5.930856,9,1557.107198
-16.000197,10,1557.178971
-25.98842,11,1557.25966
-5.74176,9,1557.325102
-35.894053,12,1557.412189
-15.698376,10,1557.486348
4.285763,8,1557.548607
-15.909707,10,1557.624832
-15.915681,10,1557.694475
-45.9907,13,1557.794935
-25.716264,11,1557.876303
-36.30122,12,1557.959308
-25.684091,11,1558.034607
-45.693577,13,1558.139119
-15.718489,10,1558.210622
-25.931808,11,1558.28829
-15.993101,10,1558.360195
-15.812926,10,1558.446936
-35.780155,12,1558.532505
-15.729466,10,1558.602617
-95.751758,18,1558.726821
4.100417,8,1558.788326
4.112662,8,1558.850747
-15.833853,10,1558.916849
-45.838146,13,1559.011274
-45.906454,13,1559.105071
-15.816736,10,1559.180558
-76.05996,16,1559.291862
-15.782648,10,1559.365586
-105.874809,19,1559.504365
-55.886573,14,1559.600171
-65.565733,15,1559.702904
-26.358614,11,1559.786863
-35.790245,12,1559.880504
-35.64788,12,1559.962985
-45.571528,13,1560.053688
-45.73276,13,1560.155343
-5.844029,9,1560.221844
-15.613664,10,1560.295325
-45.625166,13,1560.386264
-25.866395,11,1560.465751
4.278318,8,1560.525909
-45.893762,13,1560.616654
53.610951,11,1560.695993
-25.581287,11,1560.788129
-55.831627,14,1560.886862
-5.644524,9,1560.960869
-35.675079,12,1561.044485
-25.670081,11,1561.12727
-15.688042,10,1561.210135
-15.511111,10,1561.28143
-25.71876,11,1561.364753
-5.66365,9,1561.432215
-45.726881,13,1561.527627
-35.71249,12,1561.623232
-5.667012,9,1561.69251
4.238664,8,1561.75637
-55.721488,14,1561.855106
-15.555461,10,1561.930196
-35.685877,12,1562.015244
-25.712512,11,1562.0948
-15.631332,10,1562.170846
-15.671023,10,1562.248729
-25.458985,11,1562.331326
-45.531322,13,1562.455854
-6.110164,9,1562.525431
-5.525824,9,1562.590303
-25.82073,11,1562.672174
-25.621565,11,1562.751253
-65.685873,15,1562.869772
-45.693683,13,1562.967591
-35.672508,12,1563.054468
-15.471702,10,1563.124846
-25.689859,11,1563.214362
-15.677082,10,1563.283254
-5.799943,9,1563.3437
-25.713947,11,1563.425882
-15.587596,10,1563.500458
-55.637241,14,1563.591979
-5.5915,9,1563.658823
-6.122794,9,1563.734227
-65.679716,15,1563.839778
-35.696612,12,1563.938239
-65.697759,15,1564.060736
-55.713213,14,1564.16903
-5.802239,9,1564.245922
-35.779876,12,1564.333145
-45.750625,13,1564.425283
-15.837244,10,1564.49874
-35.775733,12,1564.58737
-35.503568,12,1564.673583
-25.706584,11,1564.761998
-15.774375,10,1564.838967
-35.708492,12,1564.924575
-25.689726,11,1565.00685
-15.766067,10,1565.077448
-15.768462,10,1565.150668
-25.740342,11,1565.23245
-35.694652,12,1565.320414
4.335667,8,1565.380503
-45.873882,13,1565.539024
-25.446686,11,1565.617172
-55.780783,14,1565.714486
-15.718815,10,1565.785518
-15.606573,10,1565.865137
-15.867966,10,1565.937156
-45.612107,13,1566.029375
-45.788399,13,1566.12222
-35.856597,12,1566.211292
4.197847,8,1566.27897
-15.701739,10,1566.353137
-15.809787,10,1566.427543
-25.737019,11,1566.505291
-25.882348,11,1566.586247
-45.834316,13,1566.682787
-15.522492,10,1566.753339
-75.703367,16,1566.875538
-35.80697,12,1566.964782
-25.614286,11,1567.043673
-25.709318,11,1567.123858
-45.750585,13,1567.218103
-35.693559,12,1567.311231
-25.608552,11,1567.393748
-55.776404,14,1567.490196
-25.623266,11,1567.569444
-15.79064,10,1567.641902
-15.656244,10,1567.717176
-15.633895,10,1567.795521
4.338466,8,1567.855428
-35.66241,12,1567.948766
-5.823272,9,1568.01637
-5.674296,9,1568.083225
-5.723566,9,1568.143231
4.135354,8,1568.204135
-35.597051,12,1568.299654
-25.65747,11,1568.376364
-15.573019,10,1568.450973
-55.633315,14,1568.551893
-35.655907,12,1568.631023
-5.721146,9,1568.699258
-25.758101,11,1568.776695
-35.712397,12,1568.863462
-15.663223,10,1568.941847
4.456311,8,1569.002813
-5.735999,9,1569.066097
-35.72664,12,1569.1705
-15.693981,10,1569.241841
-25.651248,11,1569.332496
-25.642294,11,1569.414767
-15.580119,10,1569.487258
-15.523767,10,1569.56181
-15.708478,10,1569.636142
-15.584784,10,1569.710586
4.305049,8,1569.770554
-55.730729,14,1569.866283
-45.742476,13,1569.959338
4.165391,8,1570.024307
-15.717041,10,1570.097723
-45.730537,13,1570.189086
-55.851471,14,1570.298322
-55.697715,14,1570.404202
-5.730946,9,1570.471063
-55.742576,14,1570.573811
4.14193,8,1570.63399
-5.698914,9,1570.698787
-25.578472,11,1570.779628
-25.814588,11,1570.86095
-55.64976,14,1570.957559
-15.821861,10,1571.040883
-35.819781,12,1571.128317
-45.660756,13,1571.220168
-35.958668,12,1571.304906
-25.879985,11,1571.39294
-25.857303,11,1571.473509
-5.6626,9,1571.542546
-16.250986,10,1571.613905
-25.873871,11,1571.693084
-15.811382,10,1571.766395
-25.851262,11,1571.848412
-25.864008,11,1571.936794
-35.856225,12,1572.051645
-35.665391,12,1572.143654
-45.830074,13,1572.231037
-25.744175,11,1572.318979
-25.722751,11,1572.412593
-5.812188,9,1572.479807
-5.758943,9,1572.546735
-15.928079,10,1572.617912
-5.943919,9,1572.685106
-25.920299,11,1572.76907
-25.960451,11,1572.840213
-75.845341,16,1572.952347
4.007878,8,1573.010955
-25.990803,11,1573.089791
-85.757484,17,1573.209979
-5.807522,9,1573.282851
-5.730945,9,1573.353998
-5.79079,9,1573.427809
-35.772226,12,1573.513596
-66.036426,15,1573.621165
-65.890109,15,1573.726618
4.10096,8,1573.78702
-55.400129,14,1573.885797
-25.898926,11,1573.967005
-15.713535,10,1574.038249
-45.98051,13,1574.136099
-5.803137,9,1574.203367
-55.894255,14,1574.314429
-25.831918,11,1574.397007
-25.695274,11,1574.484313
-15.760797,10,1574.556084
-5.930799,9,1574.629966
-55.824819,14,1574.72773
4.193781,8,1574.78953
-5.523069,9,1574.858205
-45.626692,13,1574.952967
-5.509514,9,1575.01799
-25.675648,11,1575.101183
-35.704032,12,1575.18652
-25.893678,11,1575.263513
-25.684006,11,1575.345606
-25.689461,11,1575.44586
-25.643535,11,1575.526089
-15.868339,10,1575.598192
-45.954458,13,1575.690817
-5.847349,9,1575.764964
-15.959052,10,1575.837086
4.299159,8,1575.891747
-25.651628,11,1575.972041
-55.888225,14,1576.073926
-15.672768,10,1576.144552
-45.531571,13,1576.237036
-5.689552,9,1576.302917
-45.927683,13,1576.408804
-25.803958,11,1576.494607
-15.735893,10,1576.568536
4.1551,8,1576.628957
-45.885142,13,1576.721819
-25.842429,11,1576.804296
4.150596,8,1576.867436
-65.708364,15,1576.976691
-25.851793,11,1577.056993
-45.40238,13,1577.155206
4.179093,8,1577.223264
-25.92412,11,1577.303821
-75.6184,16,1577.424023
-5.887649,9,1577.500407
-35.776065,12,1577.587979
-5.906999,9,1577.655511
-25.939116,11,1577.736522
-15.740328,10,1577.82053
-25.654478,11,1577.902686
-55.883742,14,1577.999176
-5.909776,9,1578.080091
-15.773314,10,1578.151809
-15.574819,10,1578.22873
-35.620179,12,1578.313374
-25.639169,11,1578.39439
-35.850687,12,1578.49151
-5.953891,9,1578.562193
-15.807958,10,1578.634954
4.286287,8,1578.696557
-25.771717,11,1578.787593
-45.555046,13,1578.879044
-65.763295,15,1578.987505
4.275346,8,1579.054393
-15.931748,10,1579.125144
-5.827853,9,1579.196498
-15.776908,10,1579.272428
-45.601948,13,1579.368933
-15.640303,10,1579.44478
-5.622215,9,1579.525911
-55.448861,14,1579.63414
-35.788409,12,1579.722123
-45.574878,13,1579.814079
-35.909517,12,1579.902066
-5.914664,9,1579.968788
-5.769914,9,1580.035828
-15.697016,10,1580.113512
-25.614912,11,1580.194772
-15.881396,10,1580.266914
-35.717266,12,1580.355724
-35.62125,12,1580.442156
-35.795444,12,1580.535831
-45.725559,13,1580.636582
-15.865345,10,1580.711322
-5.464514,9,1580.777383
-25.81623,11,1580.861562
-5.63321,9,1580.927259
-5.665283,9,1580.995221
-45.689824,13,1581.102037
-15.782061,10,1581.177593
-5.82765,9,1581.245234
-25.686372,11,1581.325722
-15.790048,10,1581.400619
-15.747012,10,1581.475601
-15.750372,10,1581.570861
-25.670763,11,1581.650182
-5.637767,9,1581.723626
4.365785,8,1581.787811
-15.708673,10,1581.856803
-5.712591,9,1581.92966
-25.722651,11,1582.012068
-25.810987,11,1582.096842
-15.621991,10,1582.169347
-35.484466,12,1582.259651
-25.691049,11,1582.345826
-5.77356,9,1582.412959
-15.635601,10,1582.487177
-35.76153,12,1582.59254
-15.77669,10,1582.665746
-15.623153,10,1582.740187
-45.597647,13,1582.83543
-25.610842,11,1582.917722
-5.736271,9,1582.984261
-25.604853,11,1583.066725
-15.873627,10,1583.138752
-15.492828,10,1583.21531
4.237179,8,1583.274915
-65.682553,15,1583.39098
-65.769574,15,1583.503564
-45.605954,13,1583.605045
-5.69135,9,1583.665856
-15.806786,10,1583.739559
-25.683219,11,1583.819427
-75.775873,16,1583.931072
-25.696509,11,1584.011937
-25.669708,11,1584.09181
-25.627445,11,1584.169806
-5.705632,9,1584.242969
-25.627325,11,1584.319089
-45.75168,13,1584.42583
-15.726863,10,1584.499904
-55.616694,14,1584.600081
-35.810867,12,1584.693755
-45.620565,13,1584.788366
-5.751312,9,1584.858866
-75.70705,16,1584.98003
-15.697593,10,1585.057091
94.664851,9,1585.124469
-15.918263,10,1585.19835
-15.81219,10,1585.286048
-35.65774,12,1585.447126
4.474723,8,1585.513463
-45.803315,13,1585.606647
-45.811535,13,1585.706985
-35.98359,12,1585.793619
-45.694166,13,1585.88774
-45.847006,13,1585.978333
-25.759668,11,1586.063539
-45.593712,13,1586.162634
-55.721843,14,1586.259676
-45.584705,13,1586.356657
-45.737875,13,1586.446939
-5.766262,9,1586.511847
-35.550829,12,1586.603545
-15.83226,10,1586.688519
-25.765495,11,1586.766582
-35.656511,12,1586.854864
-5.601658,9,1586.923402
-25.969056,11,1587.010301
-15.792203,10,1587.089531
-15.749582,10,1587.164503
-45.612293,13,1587.258878
-15.85435,10,1587.332289
-15.442522,10,1587.411138
-65.917773,15,1587.517357
-15.699614,10,1587.592544
4.265016,8,1587.655733
-35.626367,12,1587.758734
-35.516616,12,1587.845925
-5.683297,9,1587.913115
-5.708014,9,1587.980307
-15.831906,10,1588.057562
-25.650163,11,1588.142337
-65.581271,15,1588.245512
-15.773307,10,1588.318759
-15.596541,10,1588.390193
-35.953216,12,1588.47682
-25.639016,11,1588.55651
83.810841,9,1588.631793
-25.654414,11,1588.721211
4.161249,8,1588.781304
-35.760594,12,1588.873224
-75.723844,16,1588.984064
-5.59655,9,1589.054418
-35.7692,12,1589.144298
4.263745,8,1589.205383
4.293904,8,1589.266867
-25.639948,11,1589.347967
-25.733072,11,1589.430812
-15.813077,10,1589.501573
-5.885199,9,1589.570492
-55.757003,14,1589.67063
-25.760687,11,1589.769002
-55.872707,14,1589.873703
-15.924818,10,1589.942753
-45.644228,13,1590.037459
-15.887037,10,1590.112639
-25.819489,11,1590.191212
-5.588265,9,1590.259484
-45.705943,13,1590.351062
-35.775809,12,1590.438162
-15.850149,10,1590.510023
-25.797449,11,1590.589737
-15.682006,10,1590.677421
-5.718334,9,1590.749577
-35.888406,12,1590.837398
-25.734175,11,1590.916916
-5.755392,9,1590.990197
-25.705732,11,1591.069468
-5.816582,9,1591.134734
-25.782348,11,1591.217732
-5.901254,9,1591.283641
-35.675179,12,1591.370209
-35.663845,12,1591.46858
4.290052,8,1591.529226
-15.579291,10,1591.601511
-25.827698,11,1591.684932
-25.584858,11,1591.770597
-25.417456,11,1591.851065
-15.583454,10,1591.92655
-35.644019,12,1592.012326
-5.739572,9,1592.077256
-35.699359,12,1592.162743
-35.527945,12,1592.261727
-35.610726,12,1592.346657
-105.568556,19,1592.480283
-45.630579,13,1592.571196
4.398512,8,1592.641558
-25.657503,11,1592.721954
4.278561,8,1592.789529
-15.595801,10,1592.863919
-15.457137,10,1592.951508
-45.633523,13,1593.05473
-25.547029,11,1593.134137
-35.617959,12,1593.220953
-45.61132,13,1593.315351
-25.526182,11,1593.397876
-15.776605,10,1593.473125
-15.744328,10,1593.546484
-15.788148,10,1593.623403
-15.630466,10,1593.694563
-35.545262,12,1593.792074
-45.539036,13,1593.881632
-65.655421,15,1593.998592
-55.628732,14,1594.098377
-15.536908,10,1594.164605
-5.735118,9,1594.2315
-25.679763,11,1594.311788
-65.622225,15,1594.415689
-35.785573,12,1594.501789
-65.630492,15,1594.613025
-45.318878,13,1594.771869
-25.733736,11,1594.858032
-45.602911,13,1594.944132
-25.714491,11,1595.023503
-5.874404,9,1595.089433
-15.729283,10,1595.155174
-15.796087,10,1595.223627
-35.771295,12,1595.309385
-15.571488,10,1595.380549
-5.581591,9,1595.445214
-5.729589,9,1595.503828
-45.737521,13,1595.594005
-15.69309,10,1595.672882
-65.729407,15,1595.770808
-45.493339,13,1595.882154
-5.717218,9,1595.946952
4.424717,8,1596.007542
-45.41507,13,1596.098355
-25.736075,11,1596.175131
-166.091928,25,1596.351718
-1075.905577,116,1597.133308
-455.712936,54,1597.500124
-45.889595,13,1597.588974
-15.716749,10,1597.655539
-35.741859,12,1597.744572
-35.583397,12,1597.824939
-85.675475,17,1597.948656
-15.902465,10,1598.019083
-315.999477,40,1598.283674
-215.567077,30,1598.490031
-35.705869,12,1598.571711
-15.811267,10,1598.636898
-25.348133,11,1598.717172
-5.770254,9,1598.776555
-16.34823,10,1598.846468
-45.770917,13,1598.952675
-25.6599,11,1599.034963
-25.658837,11,1599.107587
-35.569957,12,1599.193086
-25.957778,11,1599.275198
4.257549,8,1599.335612
-15.602554,10,1599.409421
-25.685589,11,1599.481761
-15.5804,10,1599.560972
-35.641916,12,1599.647793
-45.669262,13,1599.737396
-25.642005,11,1599.816144
-5.733175,9,1599.880111
-335.949145,42,1600.190189
-195.683651,28,1600.395169
-5.772474,9,1600.455305
-25.927831,11,1600.531151
-15.707799,10,1600.606095
-15.786088,10,1600.677798
-5.807757,9,1600.741571
-15.540357,10,1600.821356
-5.824485,9,1600.89126
-105.690184,19,1601.023362
-15.734987,10,1601.096066
-5.715056,9,1601.161546
-5.452699,9,1601.232349
-35.593339,12,1601.313156
-45.658688,13,1601.409041
-25.633378,11,1601.489004
-25.604076,11,1601.572046
-465.738481,55,1601.95719
-5.660262,9,1602.021837
-5.756503,9,1602.08766
-45.68057,13,1602.202826
-35.632753,12,1602.295133
-15.75899,10,1602.369637
-45.916395,13,1602.467715
-1835.974144,192,1603.793508
-55.63232,14,1603.887293
-75.702315,16,1604.008146
-5.920905,9,1604.068926
4.541727,8,1604.129888
-35.571692,12,1604.209113
4.218938,8,1604.269849
-5.678908,9,1604.330371
-5.641078,9,1604.405607
-15.685402,10,1604.470795
-15.513908,10,1604.547875
4.264185,8,1604.602913
-16.038942,10,1604.681322
-25.688123,11,1604.7567
-55.609796,14,1604.851689
-25.753984,11,1604.930737
-15.569141,10,1605.012093
-55.724446,14,1605.103169
-15.68343,10,1605.175858
-25.760147,11,1605.251623
-25.723487,11,1605.332766
-15.601321,10,1605.40668
-5.927242,9,1605.471167
-45.672952,13,1605.560545
-55.901552,14,1605.663561
-35.847632,12,1605.753883
-25.578226,11,1605.829495
4.298114,8,1605.889565
-15.61514,10,1605.967488
-25.890082,11,1606.054259
-25.594261,11,1606.130493
-45.960048,13,1606.229075
-25.863032,11,1606.306656
-15.838201,10,1606.380358
-5.612263,9,1606.449064
-15.973365,10,1606.528271
-15.759588,10,1606.605069
-35.871029,12,1606.691813
-5.628721,9,1606.757897
-15.716154,10,1606.834691
-15.726258,10,1606.907234
-15.578055,10,1606.982634
-25.879771,11,1607.070035
-35.708296,12,1607.159693
-55.869244,14,1607.258496
-25.967585,11,1607.349963
-55.804968,14,1607.459087
-15.649712,10,1607.532981
-25.677024,11,1607.613047
-45.839981,13,1607.704931
-35.583591,12,1607.792472
-55.720604,14,1607.889581
-65.90547,15,1607.998932
-15.672059,10,1608.076119
-25.699333,11,1608.15198
-15.862312,10,1608.226567
-15.614688,10,1608.298045
-16.093953,10,1608.37776
4.299993,8,1608.432241
-25.486668,11,1608.516593
-15.659232,10,1608.590019
-45.446113,13,1608.680038
-15.653701,10,1608.760346
-35.614447,12,1608.845963
-25.702363,11,1608.928372
-35.762555,12,1609.013434
-55.795531,14,1609.118084
-15.908702,10,1609.19141
-35.81049,12,1609.276568
4.232788,8,1609.336984
-25.846464,11,1609.413927
-56.068122,14,1609.515099
-15.735351,10,1609.588523
-15.865099,10,1609.674576
-5.921165,9,1609.741454
-45.913222,13,1609.833836
-5.658475,9,1609.904891
-35.986993,12,1609.996876
-5.798809,9,1610.064505
-76.060231,16,1610.180631
-35.703456,12,1610.266111
-35.730972,12,1610.352829
4.2831,8,1610.412636
63.921457,11,1610.49723
94.122241,8,1610.557105
-45.660286,13,1610.649956
-5.771673,9,1610.71566
-15.784921,10,1610.790405
4.132194,8,1610.855379
-25.702638,11,1610.933403
-65.648059,15,1611.037331
-5.817904,9,1611.111812
-45.645134,13,1611.205731
-35.781387,12,1611.297564
4.286017,8,1611.358654
4.164796,8,1611.417823
4.124585,8,1611.476641
-25.853637,11,1611.552874
-35.723525,12,1611.641704
-35.944298,12,1611.727248
4.35905,8,1611.79087
-15.665931,10,1611.863909
-5.989154,9,1611.924078
-15.84405,10,1611.999622
4.36494,8,1612.071649
-45.613448,13,1612.166997
-35.720974,12,1612.253474
-15.719015,10,1612.324719
-35.793241,12,1612.412462
-54.958054,14,1612.509839
-35.737004,12,1612.595718
-5.754751,9,1612.666411
-35.720432,12,1612.752235
-35.940161,12,1612.838921
-35.938685,12,1612.926613
-15.769663,10,1613.000599
-15.824008,10,1613.079482
-16.052203,10,1613.161039
-35.868544,12,1613.246115
-15.748387,10,1613.317497
-5.894762,9,1613.385625
4.136134,8,1613.440804
-25.886222,11,1613.520265
-15.822123,10,1613.598892
-55.948222,14,1613.696557
-55.812151,14,1613.796827
-55.821307,14,1613.893853
-5.704445,9,1613.961235
-25.681073,11,1614.043344
4.196415,8,1614.098198
-15.794059,10,1614.182909
-15.909285,10,1614.256236
-15.588352,10,1614.34315
-15.639827,10,1614.418423
-25.881241,11,1614.501537
-25.979219,11,1614.580538
-15.931129,10,1614.658098
-35.778304,12,1614.818432
-5.871882,9,1614.886295
3.96552,8,1614.947712
-35.711044,12,1615.03621
-65.725745,15,1615.149154
-25.689321,11,1615.234329
-5.753933,9,1615.300868
4.432268,8,1615.364149
-35.77165,12,1615.451599
-5.651492,9,1615.5178
-35.588049,12,1615.601499
-15.660366,10,1615.675671
4.321697,8,1615.734315
-45.642215,13,1615.831745
-15.501165,10,1615.90581
-25.824505,11,1615.983104
-35.741227,12,1616.066316
-75.810672,16,1616.187533
-25.569324,11,1616.263861
-5.720137,9,1616.330086
-25.620944,11,1616.410975
-25.935548,11,1616.48523
-6.020297,9,1616.557669
-5.950545,9,1616.629133
-6.006581,9,1616.69225
83.525841,8,1616.743894
-45.963121,13,1616.832976
-55.909815,14,1616.933583
3.950515,8,1616.988031
-25.929576,11,1617.067242
-55.891939,14,1617.171202
3.902379,8,1617.238446
-35.605452,12,1617.3289
-5.703269,9,1617.397563
-15.880161,10,1617.474982
-15.654619,10,1617.550258
54.165395,12,1617.633766
-25.642703,11,1617.717945
-25.614326,11,1617.793939
-46.088616,13,1617.88602
-5.593082,9,1617.950926
-5.751821,9,1618.018814
-5.771111,9,1618.079694
-35.731288,12,1618.168431
-36.069827,12,1618.260837
-15.971579,10,1618.330166
-25.472524,11,1618.411986
-35.781864,12,1618.499103
-25.811252,11,1618.570399
-45.64663,13,1618.667144
-25.963157,11,1618.752236
-5.756773,9,1618.820228
-15.871764,10,1618.892488
-55.646703,14,1618.992815
-25.7143,11,1619.069746
-5.955101,9,1619.139592
-16.082189,10,1619.214303
-45.976223,13,1619.31205
-6.072707,9,1619.381251
4.105012,8,1619.444779
-35.989356,12,1619.530241
-25.900691,11,1619.616742
-6.152994,9,1619.68591
-16.013178,10,1619.756579
-86.055631,17,1619.874865
-25.901363,11,1619.959349
-25.784112,11,1620.032274
-16.055209,10,1620.10351
-86.029708,17,1620.219779
-6.112356,9,1620.287269
-5.822667,9,1620.355246
-16.010071,10,1620.428799
-65.944363,15,1620.524362
-15.960822,10,1620.598127
-16.068468,10,1620.669879
-15.953917,10,1620.745309
-36.228642,12,1620.830621
-65.770636,15,1620.950167
3.980392,8,1621.005337
-25.889859,11,1621.085487
-5.926858,9,1621.152143
-26.071858,11,1621.234554
-15.919774,10,1621.31718
-25.934815,11,1621.403727
-45.857443,13,1621.495783
-55.870025,14,1621.59246
-25.909351,11,1621.675207
-45.81966,13,1621.769791
-36.37457,12,1621.855771
-15.923256,10,1621.929874
-55.863597,14,1622.039489
-36.102911,12,1622.134657
-26.079231,11,1622.21283
4.026474,8,1622.282253
-5.966824,9,1622.349719
-35.933206,12,1622.437427
-5.905886,9,1622.516235
-15.962269,10,1622.598645
-5.971752,9,1622.677496
-36.021473,12,1622.765371
-5.74091,9,1622.83173
4.070958,8,1622.890319
-15.884238,10,1622.958342
-5.958458,9,1623.023879
-26.08292,11,1623.113197
-25.950099,11,1623.188051
-15.987371,10,1623.260033
-5.943168,9,1623.335702
-5.867052,9,1623.398646
-15.926944,10,1623.464974
-15.987202,10,1623.539193
-45.910962,13,1623.639414
-55.917879,14,1623.733003
-25.916737,11,1623.812523
-15.855641,10,1623.886541
-45.590524,13,1623.978799
-15.481426,10,1624.055193
-55.931478,14,1624.151177
-35.950969,12,1624.245782
-35.97058,12,1624.341462
-25.824382,11,1624.421859
-96.115426,18,1624.613202
-46.046933,13,1624.710189
-15.541998,10,1624.782128
-25.713474,11,1624.86271
-5.52501,9,1624.92949
4.430961,8,1624.984586
-55.572347,14,1625.092207
-45.554331,13,1625.182588
-5.686145,9,1625.258739
-16.135748,10,1625.339137
-6.02528,9,1625.404642
-25.996313,11,1625.482984
-26.092921,11,1625.562383
-15.7475,10,1625.635677
-25.699421,11,1625.716076
-5.682555,9,1625.784275
-35.672453,12,1625.868989
-5.825033,9,1625.933031
-5.574076,9,1626.000896
4.459596,8,1626.056084
