#{"t_start": 1667320887.616259, "env_id": null}
r,l,t
-123.580813,21,1014.027882
-113.515472,20,1014.163415
-93.474631,18,1014.29375
-83.48329,17,1014.412039
-62.252701,15,1014.517468
-113.50315,20,1014.65363
-63.500391,15,1014.762202
-123.540601,21,1014.905802
-183.674025,27,1015.09836
-84.196282,17,1015.223145
-103.471418,19,1015.357291
-63.497369,15,1015.46557
-143.452936,23,1015.695281
-25.333185,11,1015.775495
-53.51342,14,1015.876204
-73.47066,16,1015.995058
-123.472421,21,1016.147709
-43.438398,13,1016.247726
-103.60135,19,1016.382155
-173.497677,26,1016.55987
-113.541168,20,1016.696642
-22.391885,11,1016.777813
-133.501477,22,1016.92808
-63.328779,14,1017.031929
-103.506631,19,1017.178306
-23.484052,11,1017.268345
-93.404133,18,1017.404395
-173.521769,26,1017.587095
-33.482392,12,1017.678001
-64.147798,15,1017.775658
-113.445578,20,1017.922147
-53.490728,14,1018.033596
-23.401527,11,1018.118306
-173.538426,26,1018.302183
-83.449949,17,1018.421733
-53.510749,14,1018.530494
-53.501993,14,1018.626171
-73.487206,16,1018.734897
-103.490397,19,1018.870692
-53.511768,14,1018.979686
-143.477167,23,1019.144019
-3.489216,9,1019.222557
-63.499164,15,1019.328038
-43.527292,13,1019.433483
-123.503977,21,1019.5748
-243.492143,33,1019.794445
-43.536954,13,1019.884036
-133.939659,22,1020.045162
-23.496825,11,1020.132986
-43.459431,13,1020.219857
-83.92106,17,1020.344708
-53.55369,14,1020.458038
-83.464282,17,1020.581214
-33.531789,12,1020.673594
-93.481062,18,1020.795921
-123.563482,21,1020.946167
-84.503889,17,1021.062923
-93.516267,18,1021.196054
-43.559332,13,1021.296495
-43.546858,13,1021.39603
-83.484506,17,1021.515417
-133.474112,22,1021.678032
-53.482064,14,1021.780355
-113.49166,20,1021.920805
-104.163975,19,1022.054425
-93.48171,18,1022.190874
-33.510345,12,1022.283485
-33.451686,12,1022.380295
-43.648445,13,1022.480468
-93.508848,18,1022.61138
-23.525734,11,1022.693877
-153.515671,24,1022.866522
-133.476238,22,1023.033461
-53.438324,14,1023.141763
-33.466465,12,1023.232476
-113.460313,20,1023.379061
-93.316977,18,1023.496993
-73.813714,16,1023.61124
-103.517409,19,1023.743662
-103.565209,19,1023.898396
-52.978149,14,1024.001097
-103.521339,19,1024.144423
-33.437075,12,1024.237048
-113.518779,20,1024.384116
-154.07807,24,1024.54663
-123.53296,21,1024.698701
-23.466161,11,1024.7881
-33.431235,12,1024.891582
-63.482259,15,1025.006732
-43.433748,13,1025.11163
-83.47231,17,1025.241952
-73.492752,16,1025.372217
-123.441599,21,1025.541391
-73.815894,16,1025.670264
-63.521448,15,1025.779971
-34.590691,12,1025.872377
-43.573247,13,1025.977939
-93.47076,18,1026.101933
-143.522928,23,1026.278586
-173.45608,26,1026.472651
-53.566397,14,1026.576088
-43.49121,13,1026.667937
-73.466047,16,1026.780218
-83.482673,17,1026.902639
-73.554064,16,1027.020286
-53.459817,14,1027.125406
-173.478782,26,1027.312195
-33.452326,12,1027.417073
-83.529896,17,1027.549484
-73.489302,16,1027.68184
6.47919,8,1027.748089
-93.512357,18,1027.884916
-103.48715,19,1028.010523
-53.484052,14,1028.115314
-73.40545,16,1028.229141
-83.488211,17,1028.365084
-123.527378,21,1028.513439
-54.478443,14,1028.61242
-83.467309,17,1028.741044
-103.509592,19,1028.874541
-73.505117,16,1028.986401
-153.493137,24,1029.155675
-53.583309,13,1029.256018
-93.502847,18,1029.393561
-73.44994,16,1029.51389
-43.517029,13,1029.60834
-163.478549,25,1029.79479
-33.478716,12,1029.885854
-53.421781,14,1029.979206
-63.449001,15,1030.089302
-53.433481,14,1030.187297
-83.479129,17,1030.320846
-84.25761,17,1030.511708
-24.305758,11,1030.597726
-103.514567,19,1030.731495
-73.502575,16,1030.852183
-33.43361,12,1030.944575
-163.481365,25,1031.127184
-32.264803,12,1031.216908
-153.444235,24,1031.396316
-103.504501,19,1031.532183
-53.489401,14,1031.632062
-23.545888,11,1031.711664
-103.517606,19,1031.842184
-133.464941,22,1031.990597
-83.471043,17,1032.112091
-73.499496,16,1032.221629
-42.400573,12,1032.318743
-42.597143,13,1032.413308
-112.900468,20,1032.553434
-43.510746,13,1032.642862
-93.510549,18,1032.781406
-53.484581,14,1032.893136
-143.526515,23,1033.056724
-123.529063,21,1033.200338
-103.695263,19,1033.337398
-33.515473,12,1033.428892
-73.475364,16,1033.537592
-93.964204,18,1033.665502
-133.518275,22,1033.814443
-53.530549,14,1033.919728
-123.416897,21,1034.065142
-103.471334,19,1034.210591
-63.509026,15,1034.32071
-54.414795,14,1034.432115
-53.467952,14,1034.535948
-93.520068,18,1034.658377
-123.478263,21,1034.806376
-73.462739,16,1034.922917
-83.56791,17,1035.052056
-73.663286,16,1035.166947
-43.554682,13,1035.262474
-73.460142,16,1035.372137
-93.500844,18,1035.509205
-83.177569,17,1035.644909
-63.513562,15,1035.752832
-33.461992,12,1035.835018
-63.546909,15,1035.94475
-103.388588,18,1036.07338
-53.522574,14,1036.180079
-83.539876,17,1036.304505
-53.423825,14,1036.415704
-33.533477,12,1036.498116
-13.328077,10,1036.574712
-113.541915,20,1036.725111
-123.454858,21,1036.874222
-83.466739,17,1036.992902
-93.513919,18,1037.146543
-133.494375,22,1037.313855
-43.427544,13,1037.415309
-33.456838,12,1037.505887
-63.522225,15,1037.622428
-73.465803,16,1037.734802
-23.388717,11,1037.88673
-233.476951,32,1038.109564
-34.797258,12,1038.204628
-143.589122,23,1038.362362
-13.489928,10,1038.457838
-73.497429,16,1038.568538
-43.481612,13,1038.67116
-163.511681,25,1038.846014
-31.966954,12,1038.937989
-53.475322,14,1039.036274
-203.531076,29,1039.234567
-93.017646,18,1039.365099
-62.893769,15,1039.47761
-23.49787,11,1039.555926
-63.574988,15,1039.665711
-63.514023,15,1039.774563
-43.602852,13,1039.861434
-33.453714,12,1039.953881
-143.912575,23,1040.11404
-103.506657,19,1040.244952
-93.476336,18,1040.37285
-13.931095,10,1040.441995
-103.560782,19,1040.590715
-43.484275,13,1040.682168
-43.409199,13,1040.77163
-43.526965,13,1040.867289
-23.185093,10,1040.941365
-103.426591,19,1041.073498
-63.512754,15,1041.193351
-83.468378,17,1041.313448
-73.464577,16,1041.4284
-103.536398,19,1041.576427
-93.556061,18,1041.703253
-93.521473,18,1041.83049
-123.497295,21,1041.984026
-93.493317,18,1042.115256
-163.497154,25,1042.292251
-113.192578,20,1042.434338
-43.507659,13,1042.53992
-63.516272,15,1042.648209
-43.511976,13,1042.736193
-53.473517,14,1042.842015
-63.49452,15,1042.950746
-13.530495,10,1043.024559
-63.479601,15,1043.132036
-2.756234,8,1043.193094
-133.419545,22,1043.355367
-113.473151,20,1043.495761
-45.054446,13,1043.601118
-63.462557,15,1043.713628
-43.52473,13,1043.812755
-33.500547,12,1043.899745
-113.513305,20,1044.039947
-103.45383,19,1044.171618
-73.538497,16,1044.295563
-23.547004,11,1044.373719
-74.428152,16,1044.482417
-43.52789,13,1044.585065
-93.47813,18,1044.715268
-33.489218,12,1044.808749
-53.550904,14,1044.905867
-83.453893,17,1045.028409
-83.473089,17,1045.221763
-53.467334,14,1045.325258
-103.497043,19,1045.45481
-43.468285,13,1045.554842
-63.467951,15,1045.68178
-133.414651,22,1045.837469
-73.175359,16,1045.953828
-103.48793,19,1046.088928
-143.470679,23,1046.250618
-113.527014,20,1046.394311
-73.487997,16,1046.505405
-53.497942,14,1046.615725
-103.524949,19,1046.750346
-53.503301,14,1046.856464
-73.481821,16,1046.977744
-63.499952,15,1047.083673
-193.564516,28,1047.286757
-173.461967,26,1047.472378
-143.497769,23,1047.642304
-113.463775,20,1047.776882
-132.834122,22,1047.930535
-133.466504,22,1048.083031
-63.513532,15,1048.190076
-53.442379,14,1048.288795
-53.617406,14,1048.392535
-103.389242,19,1048.522657
-113.520878,20,1048.668413
-103.450627,19,1048.799539
-13.533617,10,1048.874961
-13.506275,10,1048.947103
-103.501462,19,1049.075621
-73.475447,16,1049.196428
-143.429767,23,1049.354706
-53.527288,14,1049.458718
-33.561274,12,1049.544419
-143.522583,23,1049.715278
-73.520295,16,1049.830341
-63.521533,15,1049.936892
-82.797909,17,1050.06294
-23.469161,11,1050.135422
-13.543577,10,1050.219583
-113.477571,20,1050.364724
-103.458317,19,1050.499569
-1.68489,9,1050.560999
-93.475244,18,1050.700801
-83.46511,17,1050.813883
-43.425979,13,1050.905447
-63.585283,15,1051.012608
-123.472074,21,1051.175355
-63.505334,15,1051.285959
-63.523079,15,1051.392762
-123.488045,21,1051.542947
-63.422438,15,1051.648195
-103.46932,19,1051.788715
-43.04406,13,1051.886572
-173.512763,26,1052.064607
-43.431111,13,1052.159148
-3.526637,9,1052.225887
-182.978097,27,1052.444631
-143.510697,23,1052.608425
-43.519602,13,1052.704686
-63.524582,15,1052.814168
-93.462912,18,1052.948848
-23.533287,11,1053.029282
-83.483163,17,1053.153508
-132.937782,21,1053.306494
-3.557047,9,1053.380828
-142.817074,23,1053.543451
-63.545256,15,1053.65102
-13.467578,10,1053.727372
-103.501647,19,1053.866631
-123.466746,21,1054.010925
-63.493658,15,1054.136117
-43.877602,13,1054.237916
-133.479192,22,1054.408558
-73.515632,16,1054.526197
-72.419224,16,1054.645273
-133.551674,22,1054.806594
-73.956342,16,1054.922339
-54.452316,14,1055.018147
-63.537936,15,1055.1355
-23.600876,11,1055.212955
-53.494478,14,1055.313365
-133.446599,22,1055.478276
-53.399067,14,1055.585484
-33.462744,12,1055.673569
-63.49744,15,1055.79278
-63.46683,15,1055.8981
-103.751818,19,1056.040086
-83.510202,17,1056.160008
-33.634583,12,1056.247351
-53.47943,14,1056.349746
-93.497855,18,1056.483038
-113.473674,20,1056.628774
-43.4384,13,1056.726122
-93.506448,18,1056.865261
-13.49273,10,1056.939466
-123.531775,21,1057.094553
-133.541989,22,1057.253327
-22.672171,11,1057.334299
-63.480281,15,1057.445962
-53.503089,14,1057.553665
-63.527923,15,1057.664563
-73.465789,16,1057.778852
-104.130637,19,1057.920878
-113.56772,20,1058.061163
-123.466265,21,1058.212853
-23.454101,11,1058.292651
-93.456946,18,1058.42821
-33.490681,12,1058.517678
-23.505232,11,1058.593702
-133.532398,22,1058.749782
-83.555383,17,1058.880532
-73.430917,16,1058.993418
-53.432929,14,1059.096375
-73.472533,16,1059.214367
-122.325044,21,1059.367112
-93.536851,18,1059.49733
-93.53095,18,1059.627069
-112.5648,20,1059.780577
-103.47548,19,1059.927375
-103.541224,19,1060.05916
-63.494731,15,1060.171043
-23.452316,11,1060.251949
-103.47058,19,1060.394841
-73.457557,16,1060.505359
-83.471692,17,1060.627558
-93.431483,18,1060.750391
-72.858633,15,1060.869581
-63.401708,15,1060.973326
-93.424414,18,1061.106525
-23.430893,11,1061.180602
-33.516088,12,1061.26724
-103.517237,19,1061.402093
-153.525479,24,1061.572067
-75.881792,16,1061.686379
-83.217639,17,1061.807487
-53.505983,14,1061.924383
-73.886017,16,1062.039117
-53.490562,14,1062.139966
-33.492582,12,1062.231283
-93.446649,18,1062.369566
-23.549687,11,1062.458547
-83.804867,17,1062.583323
-23.529431,11,1062.668255
-63.488351,15,1062.766111
-113.472252,20,1062.916608
-43.530421,13,1063.009939
-13.533118,10,1063.088308
-73.539819,16,1063.204726
-53.475442,14,1063.312632
-44.029562,13,1063.401602
-43.548447,13,1063.494881
-43.738681,13,1063.590566
-93.457718,18,1063.716354
-163.858769,25,1063.887358
-13.524272,10,1063.97337
-43.522446,13,1064.067129
-103.54316,19,1064.218677
-53.540356,14,1064.318959
-153.547894,24,1064.494024
-53.437679,14,1064.596454
-74.141297,16,1064.706874
-63.538863,15,1064.804862
-53.352298,14,1064.908837
-53.393436,14,1065.013053
-143.500317,23,1065.176893
-54.419596,14,1065.271092
-73.461428,16,1065.394852
-83.517706,17,1065.51338
-123.476135,21,1065.654675
-93.519976,18,1065.773735
-63.48872,15,1065.878475
-13.518076,10,1065.954116
-33.497793,12,1066.03792
-173.768307,26,1066.210926
-12.917817,10,1066.292143
-83.522459,17,1066.408159
-53.511276,14,1066.515675
-53.444575,14,1066.614791
-103.525274,19,1066.749476
-93.046191,17,1066.861451
-63.500998,15,1066.97801
-33.467478,12,1067.129147
-13.492564,10,1067.208186
-33.479595,12,1067.290318
-63.499572,15,1067.395052
-53.47253,14,1067.496049
-123.408584,21,1067.645838
-23.458153,11,1067.731575
-83.494305,17,1067.848317
-32.847228,11,1067.926334
-63.566886,15,1068.039304
-43.529554,13,1068.138174
-53.543275,14,1068.234678
-83.48651,17,1068.353752
-173.52838,26,1068.533458
-153.449161,24,1068.695859
-33.55903,12,1068.782755
-143.50201,23,1068.941566
-163.540323,25,1069.119368
-33.51169,12,1069.206732
-113.436873,20,1069.349523
-13.958937,10,1069.428904
-143.433646,23,1069.590955
-53.505851,14,1069.694016
-123.471482,21,1069.841204
-102.084464,19,1069.973954
-73.502626,16,1070.096186
-73.458777,16,1070.212646
-23.555729,11,1070.290711
-63.45051,15,1070.40524
-63.505665,15,1070.519092
-104.460542,19,1070.649672
-123.497372,21,1070.793104
-33.464471,12,1070.879005
-53.995342,14,1070.980851
-113.481178,20,1071.131205
-83.446988,17,1071.256147
-13.797924,10,1071.322636
-33.341907,12,1071.413746
-93.505046,18,1071.545957
-63.526144,15,1071.649945
-33.407239,12,1071.731074
-83.533338,17,1071.85351
-43.507288,13,1071.940589
-143.530136,23,1072.109358
-83.511254,17,1072.226371
-54.724253,14,1072.32948
-53.147904,14,1072.430301
-103.530871,19,1072.570967
-93.512155,18,1072.696069
-63.496218,15,1072.803324
-54.817369,14,1072.89572
-63.455784,15,1073.006134
-63.528686,15,1073.119431
-103.510371,19,1073.25276
-153.493534,24,1073.421425
-165.020226,25,1073.594065
-13.497769,10,1073.664123
-33.558631,12,1073.894818
-153.419109,24,1074.052734
-103.505213,19,1074.191401
-83.496003,17,1074.311238
-73.465844,16,1074.442162
-113.598755,20,1074.581545
-43.525255,13,1074.682333
-43.188145,11,1074.754334
-73.395121,16,1074.868024
-83.506845,17,1074.991596
-113.526396,20,1075.144174
-83.530849,17,1075.271399
-53.477605,14,1075.379475
-83.449962,17,1075.502392
-43.499157,13,1075.594786
-83.458898,17,1075.707745
-113.507385,20,1075.849789
-83.514196,17,1075.969024
-73.546408,16,1076.082393
-13.494753,10,1076.165691
-53.486631,14,1076.265202
-102.551565,19,1076.410326
-53.558135,14,1076.515111
-43.469643,13,1076.601053
-53.448527,14,1076.704949
-93.738666,18,1076.830866
-184.322178,27,1077.017579
-53.556083,14,1077.120344
-33.469901,12,1077.221267
-114.481128,20,1077.371268
-123.489036,21,1077.520387
-113.495875,20,1077.660721
-32.629359,12,1077.750309
-73.490189,16,1077.855507
-53.445603,14,1077.963468
-23.487784,11,1078.039385
-113.547951,20,1078.193522
-43.468916,13,1078.286485
-93.487406,18,1078.413509
-23.436038,11,1078.487963
-63.472902,15,1078.605905
-13.709706,10,1078.711077
-73.48763,16,1078.900163
-72.738915,16,1079.113167
-103.457559,19,1079.38789
-43.721597,13,1079.56021
-103.447659,19,1079.812374
-3.524011,9,1079.930906
-73.45925,16,1080.163334
-123.556049,21,1080.457884
-43.355775,13,1080.623465
-53.458777,14,1080.81098
-93.504915,18,1081.005547
-13.458263,10,1081.081631
-93.470172,18,1081.20858
-83.533318,17,1081.347432
-63.563818,15,1081.460172
-103.515302,19,1081.59935
-83.533448,17,1081.718122
-103.517965,19,1081.852443
-33.476909,12,1081.94554
-93.485295,18,1082.068409
-43.441093,13,1082.164946
-63.484477,15,1082.268147
-103.48639,19,1082.422338
-113.145479,20,1082.563123
-123.530908,21,1082.714823
-33.46227,12,1082.799497
-3.475302,9,1082.871756
-43.429845,13,1082.968147
-83.288175,17,1083.087976
-43.528974,13,1083.190194
-63.48042,15,1083.30088
-43.55904,13,1083.405044
-93.519471,18,1083.5316
-53.50566,14,1083.633018
-33.231295,12,1083.720538
-103.524102,19,1083.854869
6.509434,8,1083.911955
-73.463193,16,1084.029536
-23.492904,11,1084.111706
-43.511865,13,1084.199606
-83.553096,17,1084.328692
-43.51445,13,1084.436299
-53.470236,14,1084.542018
-93.484111,18,1084.672719
-93.434552,17,1084.810319
-54.531376,14,1084.908166
-93.510394,18,1085.041654
-273.492783,36,1085.290092
-23.499072,11,1085.366065
-64.761272,15,1085.477257
-63.518448,15,1085.58957
-73.431433,16,1085.697051
-93.493024,18,1085.82037
-63.208729,15,1085.923258
-93.520335,18,1086.057585
-22.238129,11,1086.133763
-83.471964,17,1086.260018
-13.50561,10,1086.333545
-63.496429,15,1086.452968
-43.473298,13,1086.548693
-63.461085,15,1086.649448
-3.474973,9,1086.719842
-93.510742,18,1086.849871
-153.435234,24,1087.01632
-93.482862,18,1087.147212
-13.490983,10,1087.219294
-33.516547,12,1087.315602
-13.512749,10,1087.390215
-33.471817,12,1087.487215
-83.545764,17,1087.606691
-23.510752,11,1087.688243
-93.474708,18,1087.817134
-33.478697,12,1087.903904
-133.498286,22,1088.052011
-34.095946,12,1088.140056
-63.507971,15,1088.241469
-103.458506,19,1088.38416
-33.483952,12,1088.473868
-102.096781,19,1088.605649
-53.501618,14,1088.700683
-63.419103,15,1088.802715
-53.541058,14,1088.90229
-23.52195,11,1088.986947
-53.465104,14,1089.080899
-103.486976,19,1089.208816
-133.536152,22,1089.361016
-63.49895,15,1089.483415
-113.455398,20,1089.617751
-43.50869,13,1089.712023
-73.485524,16,1089.820327
-73.571229,16,1090.002363
-103.479787,19,1090.127414
-83.517167,17,1090.253143
-13.571607,10,1090.327541
-93.537926,18,1090.470693
-113.548279,20,1090.608901
-13.501656,10,1090.675299
-93.501651,18,1090.805706
-73.453061,16,1090.921608
-23.451737,11,1090.994666
-63.426636,15,1091.105845
-3.545507,9,1091.176949
-93.522793,18,1091.307926
-83.485429,17,1091.432534
-43.484154,13,1091.544053
-23.429904,11,1091.625678
-103.57476,19,1091.764991
-153.467055,24,1091.924283
-73.486135,16,1092.036734
-64.354855,15,1092.135885
-163.536455,25,1092.307405
-91.950978,18,1092.436925
-63.489827,15,1092.554026
-63.426233,15,1092.654528
-43.434813,13,1092.749787
-33.465048,12,1092.838426
-83.532448,17,1092.953474
-63.521056,15,1093.065768
-43.606138,13,1093.166302
-23.459831,11,1093.246132
-43.50161,13,1093.34033
-73.46466,16,1093.454954
-33.494401,12,1093.557139
-113.436845,20,1093.695826
-33.481381,12,1093.785189
-53.440895,14,1093.880985
-113.488432,20,1094.023882
-93.502016,18,1094.145019
-63.517512,15,1094.256391
-143.854482,23,1094.410777
-63.513261,15,1094.522608
-73.451795,16,1094.637277
-73.373054,16,1094.755349
-23.513008,11,1094.828671
-33.499118,12,1094.919836
-53.520212,14,1095.022478
-33.447303,12,1095.113539
-44.56042,13,1095.204833
-143.590974,23,1095.364662
-133.426499,22,1095.518534
-53.147578,14,1095.627614
-113.504562,20,1095.773195
-33.491591,12,1095.865865
-53.499471,14,1095.959674
-12.163859,10,1096.035343
-93.53084,18,1096.160077
-43.651784,13,1096.256998
-33.499793,12,1096.343487
-144.327814,23,1096.499752
-14.379901,10,1096.574053
-93.496932,18,1096.702725
-73.550346,16,1096.813453
-33.550106,12,1096.894519
-103.508866,19,1097.026967
-73.527458,16,1097.148139
-43.562474,13,1097.258788
-61.711194,15,1097.371886
-83.435751,17,1097.488461
-53.464977,14,1097.597947
-53.443603,14,1097.694354
-33.491746,12,1097.7823
-53.506369,14,1097.889209
-83.498191,17,1098.010038
-43.437413,13,1098.103927
-23.514265,11,1098.184678
-43.4626,13,1098.276101
6.431192,8,1098.340748
-73.466407,16,1098.454486
-53.465518,14,1098.557195
-113.495791,20,1098.699433
-143.478603,23,1098.858314
-93.549893,18,1098.980605
-43.496601,13,1099.075572
-73.417299,16,1099.183035
-73.488092,16,1099.296795
-63.491543,15,1099.403832
-13.519322,10,1099.474006
-63.48041,15,1099.584481
-63.511462,15,1099.698361
-133.459105,22,1099.850432
-93.459212,18,1099.973522
-73.435942,16,1100.089899
-123.703828,21,1100.23414
-83.522217,17,1100.359454
-33.284029,12,1100.446126
-33.511315,12,1100.527558
-53.453285,14,1100.629526
-33.462803,12,1100.721479
-53.533102,14,1100.817121
-32.383301,12,1100.904618
-103.465035,19,1101.033821
-53.545749,14,1101.138044
-93.719359,18,1101.265797
-113.535898,20,1101.415321
-83.542305,17,1101.536368
-33.489147,12,1101.618791
-63.482699,15,1101.726701
-63.525663,15,1101.831929
-73.498394,16,1101.943084
-63.4413,15,1102.050071
-64.701549,15,1102.156132
-43.436298,13,1102.246353
-12.140722,10,1102.318753
-132.391484,22,1102.472665
-223.54619,31,1102.680716
-42.461596,13,1102.77209
-63.565613,15,1102.886723
-153.507009,24,1103.047617
-73.49675,16,1103.162122
-93.513578,18,1103.294957
-73.432628,16,1103.40959
-53.095402,14,1103.51112
-53.458493,14,1103.606043
-43.514937,13,1103.696918
-103.464322,19,1103.840758
-133.539985,22,1103.998747
-83.713656,17,1104.11449
-61.618313,15,1104.2277
-83.435612,17,1104.363006
-53.467943,14,1104.464717
-123.479026,21,1104.633312
-73.448288,16,1104.767034
-103.462041,19,1104.905264
-193.495113,28,1105.099308
-93.506022,18,1105.228946
-13.496452,10,1105.299258
-73.527478,16,1105.417809
-53.468756,14,1105.524595
-163.39602,25,1105.716921
-93.47471,18,1105.86349
-133.980541,22,1106.018355
-73.46986,16,1106.139201
-43.434892,13,1106.22486
-43.494266,13,1106.334913
-153.537045,24,1106.503607
-153.476659,24,1106.669073
-92.219447,18,1106.802611
-53.477502,14,1106.901852
-83.377771,17,1107.023457
-53.512163,14,1107.124
-63.512804,15,1107.228292
-23.505124,11,1107.311416
-53.441933,14,1107.419359
-63.49683,15,1107.538719
-83.540169,17,1107.657373
-153.48812,24,1107.831001
-83.567339,17,1107.952878
-53.460913,14,1108.050878
-62.26858,15,1108.158342
-13.518548,10,1108.233551
-63.528598,15,1108.347115
-43.438986,13,1108.436756
-33.48068,12,1108.526082
-84.157272,17,1108.649296
-63.465342,15,1108.761153
-153.484656,24,1108.935869
-23.502174,11,1109.019393
-43.56917,13,1109.110853
-23.459275,11,1109.19898
-23.479684,11,1109.288253
-113.613817,20,1109.429357
-113.493342,20,1109.569541
-63.451439,15,1109.680505
-43.488257,13,1109.766624
-63.520909,15,1109.879676
-123.474135,21,1110.024691
-23.536632,11,1110.108653
-33.018164,12,1110.190395
-83.431095,17,1110.318894
-93.423791,18,1110.445409
-43.435011,13,1110.548439
-33.544041,12,1110.630356
-113.437619,20,1110.7685
-53.497549,14,1110.868927
-113.562551,20,1111.017101
-44.129095,13,1111.108909
-113.453843,20,1111.262127
-63.44149,15,1111.367301
-23.494888,11,1111.454299
-33.49113,12,1111.543701
-113.471933,20,1111.691558
-103.453215,19,1111.826263
-53.53234,14,1111.932241
-33.466969,12,1112.013777
-62.367554,15,1112.12652
-33.419702,12,1112.214713
-183.478931,27,1112.409807
-83.448369,17,1112.539393
-43.515962,13,1112.632288
-3.545707,9,1112.69481
-23.51773,11,1112.777241
-193.473583,28,1112.981416
-43.478106,13,1113.074126
-23.508732,11,1113.152483
-63.490067,15,1113.265089
-83.455334,17,1113.39295
-43.484121,13,1113.486865
-53.467232,14,1113.588845
-103.560028,19,1113.723921
-173.481227,26,1113.904397
-63.484946,15,1114.01262
-93.506003,18,1114.130552
-73.599077,16,1114.246206
-33.487506,12,1114.338775
-113.500657,20,1114.481287
-53.480641,14,1114.578989
-23.354609,11,1114.660155
-83.499156,17,1114.783003
-3.4808,9,1114.847582
-43.47878,13,1114.949499
-63.500305,15,1115.076438
-42.518907,13,1115.180917
-103.50051,19,1115.321039
-33.56616,12,1115.418113
-103.470333,19,1115.563022
-93.495227,18,1115.694196
-173.51573,26,1115.891671
-52.457682,14,1116.006046
-33.50056,12,1116.106807
-83.423056,17,1116.233367
-13.464642,10,1116.30459
-73.469047,16,1116.430737
-33.875504,12,1116.524125
-91.937019,18,1116.654561
-33.514736,12,1116.741136
-23.447721,11,1116.817376
-33.493345,12,1116.908316
-103.527132,19,1117.04694
-43.544173,13,1117.144349
-53.491831,14,1117.241061
-73.468401,16,1117.360543
-42.354301,13,1117.448465
-103.525438,19,1117.58198
6.479888,8,1117.638723
-23.519677,11,1117.721818
-33.569556,12,1117.812546
-63.401128,15,1117.912868
-83.439,17,1118.037158
-103.476885,19,1118.170521
-93.509745,18,1118.300003
-63.689144,15,1118.414146
-53.470843,14,1118.512487
-33.959569,12,1118.600949
-123.451412,21,1118.746583
-53.572065,14,1118.849161
-83.454217,17,1118.967356
-113.451389,20,1119.188635
-123.643403,21,1119.33432
-73.522689,16,1119.452342
-103.267816,19,1119.591525
-43.561186,13,1119.686036
-43.133855,13,1119.778848
-13.460707,10,1119.851313
-73.884313,16,1119.966576
-53.460762,14,1120.08008
-63.435669,15,1120.192445
-73.548427,16,1120.307058
-55.637197,14,1120.414862
-143.514673,23,1120.582022
-3.928177,9,1120.651957
-83.451081,17,1120.764023
-13.3798,10,1120.84257
-83.528904,17,1120.963082
-54.491227,14,1121.078667
-33.477047,12,1121.159867
-23.554897,11,1121.24291
-53.537839,14,1121.357094
-73.970411,16,1121.475567
-73.445049,16,1121.59519
-62.544534,14,1121.691796
-23.379981,11,1121.776589
-43.514203,13,1121.870266
-14.840686,10,1121.945643
-73.511651,16,1122.071083
-43.461384,13,1122.177984
-133.556953,22,1122.332726
-43.536333,13,1122.434808
-63.492617,15,1122.538991
-113.468152,20,1122.686949
-53.503384,14,1122.78869
-84.698364,17,1122.913065
-53.50502,14,1123.014694
-33.462881,12,1123.117807
-73.51082,16,1123.236359
-73.473643,16,1123.353116
-53.512382,14,1123.455988
-53.490585,14,1123.563291
-123.377283,21,1123.707952
-73.473374,16,1123.827535
-113.540985,20,1123.967766
-73.448282,16,1124.093445
-103.543736,19,1124.230041
-13.536055,10,1124.300292
-63.522804,15,1124.410815
-103.484676,19,1124.556311
-53.468657,14,1124.64984
-3.49861,9,1124.711263
-53.530429,14,1124.818024
-53.639219,14,1124.924114
-103.501527,19,1125.057533
-73.548222,16,1125.179777
-93.474085,18,1125.310364
-13.518872,10,1125.386305
-3.515185,9,1125.449341
-143.522824,23,1125.61104
-63.493183,15,1125.713643
-163.459445,25,1125.892898
-143.46278,23,1126.058456
-93.596464,17,1126.191123
-43.577327,13,1126.278874
-63.521531,15,1126.401732
-43.469392,13,1126.497189
-53.535882,14,1126.595459
-63.482355,15,1126.700722
-43.465599,13,1126.802144
-3.534944,9,1126.866478
-63.549063,15,1126.978809
-103.4756,19,1127.119286
-53.418619,14,1127.228242
-63.517015,15,1127.342312
-83.518249,17,1127.464104
-33.420356,12,1127.556752
-73.456712,16,1127.673242
-113.634554,20,1127.811295
-53.497422,14,1127.916219
-73.44092,16,1128.033502
-52.72064,14,1128.137992
-23.483543,11,1128.221906
-73.552475,16,1128.340437
-53.877752,14,1128.433337
-53.435605,14,1128.551719
-103.426792,19,1128.685329
-63.505063,15,1128.792546
-53.474566,14,1128.890197
-73.517034,16,1129.010568
-23.448247,11,1129.086208
-133.499552,22,1129.256023
-103.480194,19,1129.384563
-123.512898,21,1129.537442
-83.509704,17,1129.654281
-73.691379,16,1129.771186
-43.481142,13,1129.863483
-103.526223,19,1129.999752
-33.538201,12,1130.084085
-53.490845,14,1130.193288
-103.454256,19,1130.328455
-43.524217,13,1130.426738
-153.49182,24,1130.59738
-63.512891,15,1130.704307
-13.515091,10,1130.772581
-83.466618,17,1130.892842
-23.518623,11,1130.972522
-83.475594,17,1131.091163
-83.499447,17,1131.229339
-73.481246,16,1131.346395
-93.478746,18,1131.474411
-14.313821,10,1131.546679
-154.235418,24,1131.71473
-84.022076,17,1131.838528
-3.526362,9,1131.903574
-74.339066,16,1132.01664
